"LONGITUDE","LATITUDE","p_avg","SOC","MAT","MAP","SAND","CLAY","PH","BEDROCK","SOIL.TYPE","DEPTH","NPP","SLOPE","ELEVATION","GEO3major"
-91.3886,34.6178,587,2,16.44166756,1272,7,15,61,14,10,3448,5367,0,65,"North America"
-91.3886,34.6178,604,2,16.44166756,1272,7,15,61,14,10,3448,5367,0,65,"North America"
-93.993198,34.603145,310,3,15.29583359,1397,36,20,55,13,8,1699,6303,2,301,"North America"
-91.55,34.6,741,2,16.53333282,1281,9,16,58,14,10,4113,4956,0,68,"North America"
-93.52556,34.59167,310,7,15.47916698,1374,33,18,51,11,8,1779,2984,2,226,"North America"
-90.7806,34.5908,310,2,16.32916641,1343,34,16,60,14,10,4162,5294,0,67,"North America"
-90.6964,34.5903,310,2,16.34166718,1353,30,12,54,14,10,4682,5869,0,70,"North America"
-94.16638,34.57477,310,2,15.3791666,1423,32,16,57,13,8,2073,5106,1,303,"North America"
-90.7297,34.5706,310,2,16.39999962,1346,18,14,60,14,10,6059,5960,1,60,"North America"
-103.892586,34.558479,212,2,13.97500038,413,50,24,80,14,7,2687,1889,1,1361,"North America"
-103.892586,34.558479,260,2,13.97500038,413,50,24,80,14,7,2687,1889,1,1361,"North America"
-90.8397,34.5558,2897,2,16.37916565,1332,3,18,57,14,10,2968,5288,1,57,"North America"
-90.8397,34.5558,3328,2,16.37916565,1332,3,18,57,14,10,2968,5288,1,57,"North America"
-90.7892,34.5525,310,2,16.39166641,1344,26,13,57,14,9,3429,4819,0,61,"North America"
-99.114609,34.55014,1594,2,16.55833244,714,53,19,73,14,12,1794,3287,1,399,"North America"
-99.114611,34.550139,1594,2,16.55833244,714,53,19,73,14,12,1794,3287,1,399,"North America"
-91.55,34.55,506,2,16.61249924,1280,4,13,62,14,10,3888,4990,0,67,"North America"
-91.55,34.55,523,2,16.61249924,1280,4,13,62,14,10,3888,4990,0,67,"North America"
-91.4333,34.55,682,2,16.56666565,1273,7,11,57,14,10,3166,4839,0,64,"North America"
-93.5658,34.5456,472,4,15.53333378,1397,18,23,61,11,8,1355,1496,1,219,"North America"
-90.7553,34.5453,310,3,16.44166756,1346,17,18,57,14,10,4879,7629,1,57,"North America"
-90.7536,34.5447,310,2,16.44166756,1346,11,21,55,14,10,5459,7629,0,57,"North America"
-90.6903,34.5347,310,2,16.47916603,1357,18,18,62,14,12,3725,4657,0,56,"North America"
-90.7733,34.5342,4085,2,16.42916679,1346,9,20,53,14,10,4559,5619,1,57,"North America"
-90.7733,34.5342,4191,2,16.42916679,1346,9,20,53,14,10,4559,5619,1,57,"North America"
-91.5,34.5333,1094,2,16.64999962,1276,9,11,65,14,10,4059,4514,0,64,"North America"
-91.5,34.5333,1290,2,16.64999962,1276,9,11,65,14,10,4059,4514,0,64,"North America"
-90.9269,34.5267,4990,1,16.42083359,1326,50,5,57,14,10,3633,5256,0,58,"North America"
-90.9269,34.5267,5210,1,16.42083359,1326,50,5,57,14,10,3633,5256,0,58,"North America"
-103.873482,34.526218,200,2,13.92916679,417,53,22,79,14,7,1649,1811,3,1379,"North America"
-103.873482,34.526218,210,2,13.92916679,417,53,22,79,14,7,1649,1811,3,1379,"North America"
-99.448472,34.523111,1007,2,16.67916679,687,18,35,73,13,9,1171,2954,0,408,"North America"
-91.5666,34.5166,800,2,16.70833397,1279,8,10,60,14,10,4086,5432,1,64,"North America"
-99.603528,34.513917,3593,2,16.66666603,663,11,48,76,5,6,945,2289,1,453,"North America"
-90.6067,34.5103,310,8,16.22916603,1375,13,20,52,14,11,1979,7861,2,88,"North America"
-91.0458,34.5097,310,2,16.50416756,1308,11,17,59,14,10,3404,4787,0,56,"North America"
-99.066028,34.509389,1085,2,16.54583359,727,56,16,74,14,10,2240,2283,0,420,"North America"
-99.066025,34.509388,1085,2,16.54583359,727,56,16,74,14,10,2240,2283,0,420,"North America"
-99.411361,34.507667,947,1,16.65833282,694,39,21,75,13,9,795,2973,0,406,"North America"
-99.769974,34.506584,5063,2,16.60000038,629,42,16,74,14,9,3087,2086,0,451,"North America"
-99.769972,34.506583,5063,2,16.60000038,629,42,16,74,14,9,3087,2086,0,451,"North America"
-90.9725,34.5003,310,2,16.43333435,1324,12,14,61,14,10,4678,5193,0,56,"North America"
-91.3166,34.5,1231,3,16.49583244,1277,2,13,58,14,10,3565,5083,0,63,"North America"
-91.3166,34.5,1437,3,16.49583244,1277,2,13,58,14,10,3565,5083,0,63,"North America"
-99.342316,34.49844,2466,1,16.63333321,705,49,14,62,13,10,3158,3016,0,414,"North America"
-99.341888,34.498417,1574,1,16.63333321,705,49,14,62,13,10,3158,3016,0,414,"North America"
-99.341667,34.498417,1574,1,16.63333321,705,48,17,70,13,10,1397,3016,1,415,"North America"
-99.341944,34.498333,2466,1,16.63333321,705,49,14,62,13,10,3158,3016,0,414,"North America"
-93.531,34.489,898,6,15.03333282,1461,38,13,53,13,8,1726,906,6,325,"North America"
-93.531,34.489,1143,6,15.03333282,1461,38,13,53,13,8,1726,906,6,325,"North America"
-90.9642,34.48,310,2,16.4375,1330,11,19,59,14,10,4465,5292,0,57,"North America"
-90.8828,34.4775,310,2,16.46666718,1334,8,15,57,14,10,4171,5683,0,57,"North America"
-90.9835,34.46797,2868,2,16.45416641,1322,4,13,56,14,10,3321,5614,0,54,"North America"
-102.653694,34.466667,2260,1,13.2458334,436,48,26,77,14,9,4196,3275,1,1207,"North America"
-102.653694,34.466667,2720,1,13.2458334,436,48,26,77,14,9,4196,3275,1,1207,"North America"
-91.6166,34.4666,702,3,16.70833397,1281,2,45,58,14,10,4409,4358,0,61,"North America"
-91.6166,34.4666,2025,3,16.70833397,1281,2,45,58,14,10,4409,4358,0,61,"North America"
-91.6166,34.4666,2956,3,16.70833397,1281,2,45,58,14,10,4409,4358,0,61,"North America"
-91.4166,34.4666,1020,2,16.60000038,1273,7,25,60,14,10,4149,4144,0,62,"North America"
-91.4166,34.4666,1104,2,16.60000038,1273,7,25,60,14,10,4149,4144,0,62,"North America"
-91.4166,34.4666,1148,2,16.60000038,1273,7,25,60,14,10,4149,4144,0,62,"North America"
-91.4166,34.4666,1179,2,16.60000038,1273,7,25,60,14,10,4149,4144,0,62,"North America"
-91.4166,34.4666,1596,2,16.60000038,1273,7,25,60,14,10,4149,4144,0,62,"North America"
-91.4166,34.4666,3070,2,16.60000038,1273,7,25,60,14,10,4149,4144,0,62,"North America"
-91.4166,34.4666,3931,2,16.60000038,1273,7,25,60,14,10,4149,4144,0,62,"North America"
-91.3166,34.4666,2270,2,16.52083397,1278,10,15,51,14,10,2861,7589,1,58,"North America"
-91.3166,34.4666,2319,2,16.52083397,1278,10,15,51,14,10,2861,7589,1,58,"North America"
-92.8731,34.465,310,4,16.29583359,1399,36,17,59,8,8,1327,4870,6,117,"North America"
-85.012497,34.464168,735,2,15.40416622,1383,29,18,60,13,8,1239,8019,1,192,"North America"
-85.0125,34.464167,735,2,15.40416622,1383,29,18,60,13,8,1239,8019,1,192,"North America"
-91.4197,34.4622,1398,2,16.59583282,1276,3,23,57,14,10,4215,4295,0,62,"North America"
-91.4197,34.4622,1692,2,16.59583282,1276,3,23,57,14,10,4215,4295,0,62,"North America"
-99.136889,34.458417,2401,2,16.65833282,710,49,21,73,14,9,2807,3354,0,391,"North America"
-99.136887,34.458416,2401,2,16.65833282,710,49,21,73,14,9,2807,3354,0,391,"North America"
-81.566948,34.456112,606,3,16.02499962,1192,46,18,53,10,8,863,10660,3,127,"North America"
-81.566944,34.456111,606,3,16.02499962,1192,46,18,53,10,8,863,10660,3,127,"North America"
-90.73,34.4553,310,2,16.60000038,1360,18,19,61,14,10,4101,4644,0,54,"North America"
-91.6166,34.45,594,4,16.75,1281,8,32,58,14,10,4652,4453,0,60,"North America"
-86.165222,34.444889,8767,3,15.45833397,1412,30,17,60,5,8,1215,5345,4,197,"North America"
-86.687447,34.439362,772,4,15.5625,1435,39,21,61,5,8,1129,7754,1,177,"North America"
-86.687447,34.439362,898,4,15.5625,1435,39,21,61,5,8,1129,7754,1,177,"North America"
-87.008446,34.437527,628,2,15.60833359,1447,31,15,57,13,10,1475,7527,1,177,"North America"
-87.008446,34.437527,697,2,15.60833359,1447,31,15,57,13,10,1475,7527,1,177,"North America"
-91.6166,34.4333,555,3,16.78333282,1284,16,32,61,14,10,5809,5527,0,60,"North America"
-103.942825,34.429005,130,2,14.16666698,396,54,23,80,14,7,3626,2057,1,1278,"North America"
-84.790169,34.420174,447,2,15.27499962,1366,24,21,58,11,8,1413,10579,2,222,"North America"
-84.790169,34.420174,511,2,15.27499962,1366,24,21,58,11,8,1413,10579,2,222,"North America"
-84.790167,34.420172,448,2,15.27499962,1366,24,21,58,11,8,1413,10579,2,222,"North America"
-102.580536,34.418613,1508,2,13.42916679,439,41,30,78,14,9,3901,2385,1,1169,"North America"
-90.8475,34.4136,310,2,16.63749886,1346,22,26,58,14,10,3352,4407,0,51,"North America"
-99.224281,34.406361,1643,2,16.79999924,689,42,23,75,14,11,2233,2718,0,372,"North America"
-99.224278,34.406361,1643,2,16.79999924,689,42,23,75,14,11,2233,2718,0,372,"North America"
-92.8592,34.4025,310,5,16.27499962,1401,34,16,54,13,8,1200,1269,4,127,"North America"
-90.8044,34.3989,310,2,16.66250038,1349,29,16,58,14,11,3451,4875,0,54,"North America"
-90.7914,34.3989,310,2,16.65416718,1352,26,12,56,14,10,3628,4974,0,54,"North America"
-91.1666,34.3833,1567,3,16.52499962,1310,1,17,57,14,10,3710,6332,0,58,"North America"
-91.1666,34.3833,1584,3,16.52499962,1310,1,17,57,14,10,3710,6332,0,58,"North America"
-91.15,34.3833,1231,3,16.51250076,1311,5,14,53,14,10,4657,6013,1,63,"North America"
-91.15,34.3833,1437,3,16.51250076,1311,5,14,53,14,10,4657,6013,1,63,"North America"
-91.795,34.3728,1427,2,16.92916679,1306,21,11,60,14,9,4046,5015,0,62,"North America"
-91.795,34.3728,1976,2,16.92916679,1306,21,11,60,14,9,4046,5015,0,62,"North America"
-102.083333,34.366667,1241,2,13.55000019,460,43,24,73,14,9,4816,1859,1,1110,"North America"
-102.083336,34.366665,1241,2,13.57916641,459,43,24,73,14,9,4816,2576,1,1110,"North America"
-91.5833,34.3666,408,4,16.85000038,1285,11,25,56,14,10,3200,4360,0,59,"North America"
-91.5833,34.3666,482,4,16.85000038,1285,11,25,56,14,10,3200,4360,0,59,"North America"
-91.5833,34.3666,726,4,16.85000038,1285,11,25,56,14,10,3200,4360,0,59,"North America"
-91.5833,34.3666,800,4,16.85000038,1285,11,25,56,14,10,3200,4360,0,59,"North America"
-90.9642,34.3586,310,2,16.69583321,1334,25,32,69,14,10,3981,4253,0,49,"North America"
-91.6833,34.35,1305,5,16.79999924,1292,4,28,56,14,10,2520,1890,0,59,"North America"
-91.6333,34.35,4137,2,16.83749962,1290,34,9,63,14,10,2787,5448,0,57,"North America"
-91.6333,34.35,4720,2,16.83749962,1290,34,9,63,14,10,2787,5448,0,57,"North America"
-94.2506,34.3475,616,5,15.47500038,1419,73,9,65,13,8,1554,1742,5,244,"North America"
-94.2506,34.3475,653,5,15.47500038,1419,73,9,65,13,8,1554,1742,5,244,"North America"
-116.302861,34.346944,945,0,18.78750038,139,89,5,80,14,7,16258,852,2,739,"North America"
-116.302864,34.346943,945,0,18.78750038,139,89,5,80,14,7,16258,852,2,739,"North America"
-90.9378,34.3458,310,4,16.78750038,1337,25,38,63,14,6,4319,3747,0,49,"North America"
-80.332779,34.334167,2517,6,16.57083321,1174,53,17,56,14,8,1142,7213,3,89,"North America"
-91.3166,34.3333,2760,2,16.63750076,1292,4,22,58,14,10,5157,6296,0,59,"North America"
-91.3166,34.3333,2794,2,16.63750076,1292,4,22,58,14,10,5157,6296,0,59,"North America"
-88.621139,34.329639,457,3,16.07500076,1455,33,14,55,14,11,1250,5667,2,112,"North America"
-88.621139,34.329639,483,3,16.07500076,1455,33,14,55,14,11,1250,5667,2,112,"North America"
-116.345306,34.322278,1626,0,18.44166756,161,83,6,80,14,12,17319,1066,2,810,"North America"
-116.345306,34.322277,1626,0,18.44166756,161,83,6,80,14,12,17319,1066,2,810,"North America"
-90.8028,34.3169,310,3,16.78333282,1354,18,38,66,14,6,5026,3109,0,51,"North America"
-91.6,34.3166,4269,6,16.84166718,1291,25,18,59,14,10,2714,6250,0,56,"North America"
-91.35,34.3166,1020,3,16.67499924,1291,8,35,55,14,10,6074,5881,1,59,"North America"
-91.35,34.3166,1339,3,16.67499924,1291,8,35,55,14,10,6074,5881,1,59,"North America"
-91.3333,34.3166,1143,3,16.67083359,1291,4,24,55,14,10,5060,6003,0,60,"North America"
-91.3333,34.3166,1192,3,16.67083359,1291,4,24,55,14,10,5060,6003,0,60,"North America"
-116.140564,34.315582,744,0,20.04583359,104,38,37,80,14,7,19973,962,0,555,"North America"
-116.139722,34.315556,837,0,20.04583359,104,38,37,80,14,7,19973,962,0,555,"North America"
-90.9736,34.3133,310,2,16.82083321,1334,27,32,63,14,10,3713,4301,0,49,"North America"
-90.8253,34.3044,310,2,16.81666756,1351,30,28,58,14,11,4350,4601,0,51,"North America"
-91.2833,34.3,1510,5,16.65833282,1298,26,14,57,14,10,2372,2355,1,49,"North America"
-91.2833,34.3,1878,5,16.65833282,1298,26,14,57,14,10,2372,2355,1,49,"North America"
-80.312225,34.295277,3679,2,16.59166718,1176,74,10,50,14,8,894,11131,2,102,"North America"
-80.299164,34.294445,2628,4,16.67916679,1168,64,11,55,14,8,785,8247,3,83,"North America"
-80.301735,34.293724,555,5,16.61666679,1174,63,11,56,14,8,773,11131,3,89,"North America"
-80.301735,34.293724,583,5,16.61666679,1174,63,11,56,14,8,773,11131,3,89,"North America"
-81.819444,34.291111,513,5,15.95833302,1198,44,17,52,10,8,992,7876,2,148,"North America"
-81.819443,34.291111,513,5,15.95833302,1198,44,17,52,10,8,992,7876,2,148,"North America"
-81.819443,34.291111,628,5,15.95833302,1198,44,17,52,10,8,992,7876,2,148,"North America"
-91.349998,34.283333,881,2,16.69166756,1297,20,18,58,14,10,5327,5562,0,59,"North America"
-91.349998,34.283333,1172,2,16.69166756,1297,20,18,58,14,10,5327,5562,0,59,"North America"
-80.360191,34.271915,2204,4,16.67916679,1172,64,11,50,14,8,939,8067,2,82,"North America"
-80.360275,34.271667,2154,4,16.67916679,1172,64,11,50,14,8,939,8067,2,82,"North America"
-116.263611,34.263195,1123,0,18.53750038,160,81,10,79,14,7,16908,929,2,821,"North America"
-116.263611,34.263194,1123,0,18.53750038,160,81,10,79,14,7,16908,929,2,821,"North America"
-90.8633,34.26,310,2,16.6875,1354,26,25,61,14,12,4912,3857,0,51,"North America"
-80.281387,34.258335,349,4,16.82500076,1170,72,11,50,14,8,1005,8292,1,96,"North America"
-80.359169,34.256943,1310,3,16.64999962,1174,60,14,50,14,8,952,11385,2,92,"North America"
-89.873558,34.255165,395,2,16.20416641,1432,12,14,52,14,8,1289,7023,2,98,"North America"
-91.55,34.25,5631,3,16.87916565,1296,20,15,66,14,10,3634,4828,0,58,"North America"
-92.2461,34.2394,555,4,16.52916718,1331,51,6,53,14,8,1803,1620,1,72,"North America"
-89.898529,34.236195,630,2,16.18333435,1431,21,16,49,14,10,1653,5651,2,98,"North America"
-92.0689,34.2281,530,3,16.89999962,1327,22,8,52,14,8,2118,6167,0,76,"North America"
-92.0689,34.2281,604,3,16.89999962,1327,22,8,52,14,8,2118,6167,0,76,"North America"
-80.4188,34.218735,763,2,16.68333244,1182,67,15,52,14,8,1126,7800,2,104,"North America"
-94.1514,34.2131,555,6,15.69583321,1417,59,9,51,13,8,1165,1228,2,234,"North America"
-94.1514,34.2131,751,6,15.69583321,1417,59,9,51,13,8,1165,1228,2,234,"North America"
-93.510527,34.212173,751,5,15.875,1444,52,12,54,13,8,1132,1509,8,166,"North America"
-93.510527,34.212173,763,5,15.875,1444,52,12,54,13,8,1132,1509,8,166,"North America"
-92.1697,34.2117,506,4,16.57916641,1336,25,9,51,11,8,1300,3630,1,99,"North America"
-92.0728,34.2092,653,2,16.87083244,1327,30,11,52,14,11,1857,5993,1,67,"North America"
-91.4333,34.2,1143,4,16.92083359,1298,6,14,62,14,10,4478,6165,0,57,"North America"
-91.4333,34.2,1437,4,16.92083359,1298,6,14,62,14,10,4478,6165,0,57,"North America"
-92.2025,34.1983,535,3,16.51666641,1338,52,12,50,14,8,1360,3594,1,95,"North America"
-86.797859,34.194889,1578,2,15.53333282,1473,37,15,56,13,8,1524,9806,1,240,"North America"
-86.797859,34.194889,1907,2,15.53333282,1473,37,15,56,13,8,1524,9806,1,240,"North America"
-91.86033,34.187633,310,2,17.11666679,1315,26,19,59,14,8,3918,4988,0,60,"North America"
-93.9022,34.125,2723,2,15.92500019,1382,50,7,56,14,8,983,5289,2,147,"North America"
-93.9022,34.125,3054,2,15.92500019,1382,50,7,56,14,8,983,5289,2,147,"North America"
-93.9067,34.1214,947,3,15.92500019,1382,38,9,51,5,8,989,5289,3,144,"North America"
-93.9067,34.1214,1045,3,15.92500019,1382,38,9,51,5,8,989,5289,3,144,"North America"
-93.02111,34.11917,310,5,16.625,1345,41,16,53,14,10,1285,1471,1,56,"North America"
-80.213333,34.117779,7064,5,17.04999924,1177,55,17,55,14,8,1101,8305,1,48,"North America"
-91.2,34.1166,1070,7,16.60000038,1318,13,28,58,14,10,2962,2319,0,52,"North America"
-91.2,34.1166,1388,7,16.60000038,1318,13,28,58,14,10,2962,2319,0,52,"North America"
-92.97806,34.11611,310,4,16.51666641,1341,39,19,49,14,8,1325,2690,1,59,"North America"
-80.194443,34.114723,531,2,17.04583359,1176,66,13,54,14,8,1075,7913,0,54,"North America"
-80.482559,34.111278,7395,2,16.80416679,1185,66,12,52,14,8,789,8078,1,76,"North America"
-93.9069,34.105,751,4,15.9416666,1379,20,7,52,11,8,1216,1317,1,149,"North America"
-91.2228,34.1019,4573,4,16.71666718,1312,28,13,66,14,10,2677,2157,1,44,"North America"
-91.9856,34.0997,445,2,16.78333282,1330,20,9,52,14,10,1290,1874,1,68,"North America"
-91.9856,34.0997,457,2,16.78333282,1330,20,9,52,14,10,1290,1874,1,68,"North America"
-80.496109,34.092777,4664,4,16.90416718,1181,62,13,48,14,8,967,8382,1,64,"North America"
-93.9775,34.0867,991,2,16.05833244,1372,38,8,53,11,8,999,1233,2,148,"North America"
-93.618057,34.086666,825,5,15.97916698,1414,30,20,54,5,8,1007,1302,1,159,"North America"
-93.618057,34.086666,1207,5,15.97916698,1414,30,20,54,5,8,1007,1302,1,159,"North America"
-91.1472,34.0833,3118,7,16.66666603,1324,15,34,60,14,11,2298,1888,1,45,"North America"
-91.1472,34.0833,3838,7,16.66666603,1324,15,34,60,14,11,2298,1888,1,45,"North America"
-93.539169,34.082501,476,5,16.03333282,1413,32,16,55,11,8,1061,1399,2,162,"North America"
-93.539169,34.082501,526,5,16.03333282,1413,32,16,55,11,8,1061,1399,2,162,"North America"
-92.0822,34.0825,538,5,16.64999962,1338,26,16,46,14,8,2044,3366,0,83,"North America"
-92.0822,34.0825,555,5,16.64999962,1338,26,16,46,14,8,2044,3366,0,83,"North America"
-93.624054,34.080971,390,5,15.99166679,1411,33,18,56,11,8,1012,1214,1,163,"North America"
-93.624054,34.080971,418,5,15.99166679,1411,33,18,56,11,8,1012,1214,1,163,"North America"
-93.8264,34.0794,896,4,16.07083321,1389,25,18,52,5,8,914,1150,1,161,"North America"
-93.8264,34.0794,947,4,16.07083321,1389,25,18,52,5,8,914,1150,1,161,"North America"
-93.761475,34.073502,431,3,16.15833282,1386,34,17,52,11,8,875,1780,3,134,"North America"
-91.15,34.0722,2941,7,16.6875,1326,10,46,61,14,11,2556,1882,1,45,"North America"
-91.15,34.0722,3593,7,16.6875,1326,10,46,61,14,11,2556,1882,1,45,"North America"
-93.8942,34.0683,641,0,16.00416756,1384,26,19,56,11,8,1267,1852,3,175,"North America"
-91.1494,34.0672,3784,9,16.6875,1326,9,49,66,14,11,2466,1882,1,47,"North America"
-91.1494,34.0672,4573,9,16.6875,1326,9,49,66,14,11,2466,1882,1,47,"North America"
-92.97556,34.06694,310,5,16.59166718,1335,38,17,51,14,10,1540,2498,0,53,"North America"
-92.978,34.059,506,4,16.61249924,1332,54,14,54,14,10,1335,1646,1,52,"North America"
-93.46936,34.053444,424,8,16.14583397,1400,39,19,54,14,8,1115,1472,2,135,"North America"
-93.46936,34.053444,437,8,16.14583397,1400,39,19,54,14,8,1115,1472,2,135,"North America"
-79.995003,34.043335,650,5,17.07083321,1180,51,16,50,14,10,1356,8480,0,37,"North America"
-79.995,34.043333,650,5,17.07083321,1180,51,16,50,14,10,1356,8480,0,37,"North America"
-92.37528,34.0425,310,3,16.60000038,1338,56,6,53,14,8,1436,3578,1,65,"North America"
-79.995277,34.041943,546,3,17.07083321,1180,48,18,53,14,10,1272,8480,0,37,"North America"
-79.995277,34.041943,633,3,17.07083321,1180,48,18,53,14,10,1272,8480,0,37,"North America"
-79.994722,34.041111,559,3,17.07083321,1182,48,18,53,14,10,1272,8043,0,37,"North America"
-79.99472,34.041111,559,3,17.07083321,1182,48,18,53,14,10,1272,8043,0,37,"North America"
-79.990556,34.037778,722,4,17.08333397,1180,45,18,53,14,10,1175,8043,1,38,"North America"
-79.990555,34.037777,722,4,17.08333397,1180,45,18,53,14,10,1175,8043,1,38,"North America"
-79.990555,34.037777,1118,4,17.08333397,1180,45,18,53,14,10,1175,8043,1,38,"North America"
-93.8722,34.0367,1731,4,16.09583282,1394,33,22,56,9,8,1212,5724,2,202,"North America"
-93.9842,34.0344,749,4,16.17083359,1358,27,16,53,11,8,1092,1658,3,155,"North America"
-93.9842,34.0344,800,4,16.17083359,1358,27,16,53,11,8,1092,1658,3,155,"North America"
-93.1125,34.03,310,2,16.54166603,1354,35,20,53,11,8,1187,6317,1,87,"North America"
-93.106,34.028,947,2,16.5625,1353,23,52,61,11,8,1195,6265,3,72,"North America"
-93.106,34.028,996,2,16.5625,1353,23,52,61,11,8,1195,6265,3,72,"North America"
-99.881389,34.027222,120,4,16.60000038,617,37,29,71,13,9,909,2873,2,540,"North America"
-99.881386,34.027222,115,4,16.60000038,617,37,29,71,13,9,909,2873,2,540,"North America"
-99.875556,34.026944,80,4,16.60000038,617,38,29,69,13,12,704,2873,2,534,"North America"
-99.875557,34.026943,76,4,16.60000038,617,38,29,69,13,12,704,2873,2,534,"North America"
-99.875557,34.026943,90,4,16.60000038,617,38,29,69,13,12,704,2873,2,534,"North America"
-99.895554,34.025002,562,3,16.64999962,614,41,28,74,13,9,826,2890,3,520,"North America"
-99.895556,34.025,560,3,16.70833397,614,41,28,74,13,9,826,2872,3,520,"North America"
-99.900278,34.021667,650,2,16.71666718,614,41,26,76,13,6,884,2812,1,516,"North America"
-99.900276,34.021667,645,2,16.71666718,614,41,26,76,13,6,884,2812,1,516,"North America"
-99.900276,34.021667,1050,2,16.71666718,614,41,26,76,13,6,884,2812,1,516,"North America"
-91.96917,34.01889,281,3,16.75,1340,25,9,48,14,10,1858,1857,1,80,"North America"
-79.936943,34.015835,450,5,17.13333321,1184,51,17,49,14,8,1238,8513,0,36,"North America"
-79.936944,34.015833,450,5,17.13333321,1184,51,17,49,14,8,1238,8513,0,36,"North America"
-91.96917,34.01167,144,3,16.75416756,1340,27,8,49,14,8,1804,5240,1,80,"North America"
