"p_avg","LONGITUDE","LATITUDE","GEO3major","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
74.13,-106.9,32.26667,"North America",3,14,161,152,6612,1297,1336,261,16,81,90,1,90,6,6
79.23,-106.9,32.26667,"North America",3,14,161,152,6612,1297,1336,261,16,81,90,1,90,6,6
90.29,-106.9,32.26667,"North America",3,14,161,152,6612,1297,1336,261,16,81,90,1,90,6,6
98.34,-106.9,32.26667,"North America",3,14,161,152,6612,1297,1336,261,16,81,90,1,90,6,6
114.32,-106.9,32.26667,"North America",3,14,161,152,6612,1297,1336,261,16,81,90,1,90,6,6
3220,91.6787,32.2074,"Asia and the Pacific",1,11,128,115,2855,4655,624,422,-2,74,318,1,318,17,17
3350,91.6787,32.2074,"Asia and the Pacific",1,11,128,115,2855,4655,624,422,-2,74,318,1,318,17,17
3500,91.6787,32.2074,"Asia and the Pacific",1,11,128,115,2855,4655,624,422,-2,74,318,1,318,17,17
3310,91.67673,32.2072,"Asia and the Pacific",1,11,128,115,2855,4655,624,422,-2,74,318,1,318,17,17
287.4619,84.00011,32.20006,"Asia and the Pacific",5,11,217,129,1947,4618,83,84,-1,85,98,4,98,17,26
616.0993,96.4,32.2,"Asia and the Pacific",6,11,154,113,580,3999,1477,549,2,71,796,11,796,17,17
240.856,91.67838,32.18697,"Asia and the Pacific",1,11,128,115,1682,4655,624,422,-2,74,318,1,318,17,17
667.4322,81.35485,32.18338,"Asia and the Pacific",9,11,161,119,1337,4793,225,108,-2,79,151,6,151,26,26
505.9438,84.56711,32.18338,"Asia and the Pacific",1,11,178,131,2700,4479,50,91,1,85,141,1,141,26,26
258.1957,85.30155,32.18338,"Asia and the Pacific",1,11,166,131,2307,4574,71,101,0,84,121,4,121,26,26
419.467,81.66861,32.16671,"Asia and the Pacific",5,11,190,114,4120,5106,176,100,-4,78,146,7,146,26,17
224.3319,83.98242,32.16671,"Asia and the Pacific",5,11,217,129,3345,4618,83,84,-1,85,98,4,98,26,26
382.3478,88.6895,32.15004,"Asia and the Pacific",1,11,222,128,5443,4598,124,346,0,81,187,1,187,17,26
329.5649,91.69334,32.10025,"Asia and the Pacific",8,11,159,105,1956,4798,626,433,-3,72,579,4,579,17,17
382.8265,84.85283,32.08336,"Asia and the Pacific",1,11,192,137,5470,4437,12479,98,1,86,118,0,118,26,17
197.5553,88.32538,32.08336,"Asia and the Pacific",5,11,212,114,3555,4816,148,311,-1,80,218,6,218,26,26
749.311,96.39427,32.00337,"Asia and the Pacific",0,11,144,109,480,4358,1407,583,0,66,745,15,745,17,17
791,50.66183,31.9941,"Asia and the Pacific",6,5,340,129,545,2362,15917,304,11,77,77,17,77,6,6
327.172,89.31204,31.96694,"Asia and the Pacific",5,11,190,116,6565,4610,195,385,0,79,205,2,205,5,26
865.1079,93.14251,31.93359,"Asia and the Pacific",5,11,141,105,1823,4519,1092,534,-1,69,724,4,724,17,17
364.1667,86.57085,31.91692,"Asia and the Pacific",1,11,221,124,2125,4722,136,165,0,85,143,3,143,17,17
556.723,93.95151,31.91692,"Asia and the Pacific",5,11,147,109,874,4425,1348,595,0,66,716,12,716,17,17
116.0084,84.93728,31.90025,"Asia and the Pacific",5,11,157,120,2721,4805,89,104,-1,83,147,5,147,17,26
289.8965,87.86801,31.88358,"Asia and the Pacific",1,11,198,128,4881,4600,125,295,1,80,185,1,185,26,26
403.0097,87.19606,31.86691,"Asia and the Pacific",5,11,194,127,3249,4570,126,225,1,81,158,1,158,17,17
583.5996,92.8948,31.83356,"Asia and the Pacific",5,11,150,105,542,4480,1079,517,-1,70,577,5,577,17,17
612.6804,92.90115,31.83356,"Asia and the Pacific",5,11,150,105,542,4480,1079,517,-1,70,577,5,577,17,17
603.3855,92.90159,31.83356,"Asia and the Pacific",5,11,150,105,542,4480,1079,517,-1,70,577,5,577,17,17
746.7488,93.54172,31.83356,"Asia and the Pacific",5,11,131,102,541,4721,1090,605,-2,65,781,12,781,17,17
429.299,92.86914,31.81689,"Asia and the Pacific",5,11,146,108,542,4563,849,510,-1,70,514,11,514,17,17
324.2244,92.86986,31.81689,"Asia and the Pacific",5,11,146,108,542,4563,849,510,-1,70,514,11,514,17,17
632.9637,92.89758,31.81689,"Asia and the Pacific",5,11,150,105,542,4480,1079,517,-1,70,577,5,577,17,17
1899,35.1429,31.80122,"Europe",6,13,340,137,644,629,5955,444,17,75,656,7,656,17,16
298.9591,87.24921,31.78355,"Asia and the Pacific",5,11,198,129,729,4671,119,234,1,80,137,1,137,26,26
489.8282,91.79676,31.73508,"Asia and the Pacific",5,11,141,103,1776,4796,794,437,-3,71,650,6,650,17,17
55.99,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
52.74,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
67.36,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
67.36,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
82.79,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
68.98,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
91.73,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
66.55,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
77.11,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
84.42,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
107.97,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
133.96,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
133.15,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
87.67,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
65.74,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
101.47,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
142.89,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
93.35,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
121.78,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
58.43,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
115.28,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
147.77,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
125.84,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
119.34,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
92.54,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
99.85,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
103.1,102.825,31.65833,"Asia and the Pacific",3,6,180,102,897,4049,2939,772,0,61,979,24,979,19,19
1134.444,-8.008889,31.63,"Africa",6,13,183,150,367,428,65535,250,19,80,117,1,117,19,19
1257,34.89557,31.61288,"Europe",5,13,334,142,496,338,4273,373,18,78,350,3,350,30,19
620,90.03333,31.6,"Asia and the Pacific",5,11,133,113,1068,4781,279,422,-1,76,245,1,245,17,17
1710,90.03333,31.6,"Asia and the Pacific",5,11,133,113,1068,4781,279,422,-1,76,245,1,245,17,17
367.6918,91.86157,31.5788,"Asia and the Pacific",1,11,127,108,2345,4596,777,425,-1,72,412,2,412,17,17
232.7133,73.11806,31.56111,"Asia and the Pacific",1,14,190,153,1543,186,1956,372,24,80,93,0,93,27,27
486.4813,91.99353,31.5419,"Asia and the Pacific",5,11,141,108,1629,4611,812,431,-1,73,501,2,501,17,17
627.2,110.032,31.527,"Asia and the Pacific",3,5,284,104,1063,1841,3427,1267,9,57,690,17,690,19,19
212.3632,73.11583,31.52083,"Asia and the Pacific",1,14,188,153,1573,185,15844,368,24,80,88,0,88,27,19
242.1,119,31.51,"Asia and the Pacific",1,5,356,129,2151,15,5225,1115,16,65,244,1,244,7,12
307.7014,91.33417,31.50014,"Asia and the Pacific",1,11,123,115,6852,4638,594,427,-1,72,334,1,334,17,17
285.2,110.36,31.49,"Asia and the Pacific",6,5,283,99,1120,2085,4363,1285,8,56,801,20,801,19,19
161.7996,91.06728,31.48347,"Asia and the Pacific",1,11,125,117,5670,4655,469,426,-1,74,273,3,273,21,21
245,-83.5,31.45,"North America",3,9,80,131,1970,105,7377,1203,19,52,336,0,336,1,1
1370,101.17,31.441,"Asia and the Pacific",5,11,159,110,615,4031,3986,687,2,64,891,18,891,19,19
443.469,90.00738,31.41678,"Asia and the Pacific",9,11,148,113,1275,4913,370,415,-2,74,341,6,341,17,17
302.4933,90.11265,31.40011,"Asia and the Pacific",9,11,143,117,1317,4819,479,421,-1,75,252,8,252,7,17
159.8272,90.41655,31.40011,"Asia and the Pacific",1,11,131,115,4278,4659,295,427,0,75,261,0,261,17,7
228.0488,90.67263,31.40011,"Asia and the Pacific",5,11,121,111,5155,4661,222,427,-1,74,263,1,263,17,26
334.1169,91.95507,31.38343,"Asia and the Pacific",5,11,148,118,2561,4545,747,427,-1,74,373,1,373,17,17
285.7605,91.85978,31.31281,"Asia and the Pacific",5,11,165,119,2550,4561,830,430,-1,74,385,2,385,17,17
336.31,105.39,31.2,"Asia and the Pacific",3,5,231,128,577,434,7445,998,17,73,308,5,308,25,25
417.372,91.76206,31.17515,"Asia and the Pacific",9,11,154,120,1318,4591,693,431,-1,75,344,1,344,17,17
265.2419,89.97827,31.13337,"Asia and the Pacific",5,11,142,106,881,4980,405,408,-2,74,337,7,337,17,17
360,104.7333,31.125,"Asia and the Pacific",3,5,300,129,957,465,6102,956,16,72,296,2,296,25,25
340,104.7333,31.125,"Asia and the Pacific",3,5,300,129,957,465,6102,956,16,72,296,2,296,25,25
293.9154,91.68756,31.08336,"Asia and the Pacific",5,11,147,105,1025,4823,750,444,-2,73,425,4,425,17,17
417.8423,91.69303,31.08336,"Asia and the Pacific",5,11,147,105,1025,4823,750,444,-2,73,425,4,425,17,17
966,103.14,31.083,"Asia and the Pacific",3,6,191,100,580,3213,6082,807,5,58,1047,27,1047,19,19
628.04,52.64917,31.07819,"Asia and the Pacific",6,5,324,136,1027,2307,324,159,13,77,47,5,47,6,6
344.3663,91.68704,31.06669,"Asia and the Pacific",1,11,153,104,1025,4721,1492,441,-2,71,521,2,521,17,17
977.36,109.8772,31.06077,"Asia and the Pacific",6,5,264,126,1064,914,4431,1277,15,62,379,16,379,19,19
813.76,110.3127,31.04411,"Asia and the Pacific",5,5,267,127,832,557,4243,1218,15,62,381,16,381,19,19
999.59,109.5117,31.02796,"Asia and the Pacific",6,5,252,128,858,433,51658,1271,16,63,447,15,447,7,7
78.29,-92.616,31.008,"North America",1,6,191,138,1416,55,4674,1563,19,56,480,1,480,19,19
81.26,-92.616,31.008,"North America",1,6,191,138,1416,55,4674,1563,19,56,480,1,480,19,19
74.32,-92.616,31.008,"North America",1,6,191,138,1416,55,4674,1563,19,56,480,1,480,19,19
72.72,-92.616,31.008,"North America",1,6,191,138,1416,55,4674,1563,19,56,480,1,480,19,19
75.13,-92.616,31.008,"North America",1,6,191,138,1416,55,4674,1563,19,56,480,1,480,19,19
61.7,-92.616,31.008,"North America",1,6,191,138,1416,55,4674,1563,19,56,480,1,480,19,19
600,-97.5,31,"North America",5,9,381,156,628,189,4097,837,19,70,321,1,321,19,19
507,-97.5,31,"North America",5,9,381,156,628,189,4097,837,19,70,321,1,321,19,19
444,-97.5,31,"North America",5,9,381,156,628,189,4097,837,19,70,321,1,321,19,19
400,-97.5,31,"North America",5,9,381,156,628,189,4097,837,19,70,321,1,321,19,19
365,-97.5,31,"North America",5,9,381,156,628,189,4097,837,19,70,321,1,321,19,19
339,-97.5,31,"North America",5,9,381,156,628,189,4097,837,19,70,321,1,321,19,19
810,104.3667,30.93333,"Asia and the Pacific",1,5,327,128,2410,481,6170,938,16,71,332,0,332,12,25
820.77,108.7551,30.92879,"Asia and the Pacific",3,5,292,126,578,384,6012,1277,17,62,415,13,415,7,7
958.04,110.8132,30.92583,"Asia and the Pacific",5,5,317,102,968,654,5951,1201,14,60,619,22,619,19,7
855.04,52.71251,30.88267,"Asia and the Pacific",6,5,307,143,1260,2421,65535,168,12,78,63,2,63,6,6
927.83,108.4099,30.82454,"Asia and the Pacific",3,5,266,127,784,383,6095,1279,17,63,390,9,390,3,3
210,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
150,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
190,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
140,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
250,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
190,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
220,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
160,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
270,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
110,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
100,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
300,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
290,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
260,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
140,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
110,108.409,30.808,"Asia and the Pacific",5,5,270,125,784,354,53193,1287,17,62,387,9,387,3,7
678.16,108.3232,30.79982,"Asia and the Pacific",3,5,287,123,644,402,5843,1284,17,62,421,9,421,3,7
652.9,108.3232,30.79982,"Asia and the Pacific",3,5,287,123,644,402,5843,1284,17,62,421,9,421,3,7
571.1,108.3232,30.79982,"Asia and the Pacific",3,5,287,123,644,402,5843,1284,17,62,421,9,421,3,7
614.35,108.3232,30.79982,"Asia and the Pacific",3,5,287,123,644,402,5843,1284,17,62,421,9,421,3,7
657.61,108.3232,30.79982,"Asia and the Pacific",3,5,287,123,644,402,5843,1284,17,62,421,9,421,3,7
289.27,119.5583,30.63333,"Asia and the Pacific",1,5,316,117,1210,91,3578,1285,16,59,401,3,401,1,1
375.14,119.5583,30.63333,"Asia and the Pacific",1,5,316,117,1210,91,3578,1285,16,59,401,3,401,1,1
302.83,119.5583,30.63333,"Asia and the Pacific",1,5,316,117,1210,91,3578,1285,16,59,401,3,401,1,1
357.06,119.5583,30.63333,"Asia and the Pacific",1,5,316,117,1210,91,3578,1285,16,59,401,3,401,1,1
415.82,119.5583,30.63333,"Asia and the Pacific",1,5,316,117,1210,91,3578,1285,16,59,401,3,401,1,1
352.54,119.5583,30.63333,"Asia and the Pacific",1,5,316,117,1210,91,3578,1285,16,59,401,3,401,1,1
549.7742,91.53866,30.61684,"Asia and the Pacific",1,11,164,105,1343,4693,1452,425,-1,70,520,2,520,17,17
640.08,30.58333,30.58333,"Africa",1,14,304,136,1719,21,26953,42,21,77,214,0,214,26,7
280,110.5025,30.50681,"Asia and the Pacific",5,2,250,117,731,972,5346,1333,13,58,488,15,488,19,19
610,110.5025,30.50681,"Asia and the Pacific",5,2,250,117,731,972,5346,1333,13,58,488,15,488,19,19
380,110.5025,30.50681,"Asia and the Pacific",5,2,250,117,731,972,5346,1333,13,58,488,15,488,19,19
480.605,91.06622,30.45012,"Asia and the Pacific",5,11,153,108,765,4608,44048,408,0,70,449,21,449,17,17
1012.88,108.1874,30.42188,"Asia and the Pacific",3,5,277,126,863,304,9439,1286,18,63,448,6,448,3,3
100,108.1264,30.41042,"Asia and the Pacific",3,5,277,126,1082,304,9439,1286,18,63,448,6,448,3,3
71.22,117.725,30.38333,"Asia and the Pacific",5,5,285,111,1486,310,5084,1570,15,55,541,11,541,3,19
96.72,117.725,30.38333,"Asia and the Pacific",5,5,285,111,1486,310,5084,1570,15,55,541,11,541,3,19
95.23,117.725,30.38333,"Asia and the Pacific",5,5,285,111,1486,310,5084,1570,15,55,541,11,541,3,19
111.69,117.725,30.38333,"Asia and the Pacific",5,5,285,111,1486,310,5084,1570,15,55,541,11,541,3,19
86.08,117.725,30.38333,"Asia and the Pacific",5,5,285,111,1486,310,5084,1570,15,55,541,11,541,3,19
149.85,117.725,30.38333,"Asia and the Pacific",5,5,285,111,1486,310,5084,1570,15,55,541,11,541,3,19
1990,119.76,30.36,"Asia and the Pacific",5,5,306,115,1089,162,6931,1347,15,56,357,4,357,3,3
1550,119.76,30.36,"Asia and the Pacific",5,5,306,115,1089,162,6931,1347,15,56,357,4,357,3,3
860,119.76,30.36,"Asia and the Pacific",5,5,306,115,1089,162,6931,1347,15,56,357,4,357,3,3
470,119.76,30.36,"Asia and the Pacific",5,5,306,115,1089,162,6931,1347,15,56,357,4,357,3,3
520.09,108.039,30.3,"Asia and the Pacific",3,5,266,125,1241,271,29873,1280,18,62,459,8,459,25,25
1960,119.46,30.3,"Asia and the Pacific",5,5,270,107,1348,522,7223,1449,14,55,569,8,569,3,3
1150,119.46,30.3,"Asia and the Pacific",5,5,270,107,1348,522,7223,1449,14,55,569,8,569,3,3
1780,119.46,30.3,"Asia and the Pacific",5,5,270,107,1348,522,7223,1449,14,55,569,8,569,3,3
440,119.46,30.3,"Asia and the Pacific",5,5,270,107,1348,522,7223,1449,14,55,569,8,569,3,3
400.96,119.7,30.23333,"Asia and the Pacific",5,5,311,111,1298,82,15506,1351,16,59,317,3,317,1,1
376.06,119.7,30.23333,"Asia and the Pacific",5,5,311,111,1298,82,15506,1351,16,59,317,3,317,1,1
400,119.7,30.2333,"Asia and the Pacific",5,5,311,111,1298,82,15506,1351,16,59,317,3,317,1,1
380,119.7,30.2333,"Asia and the Pacific",5,5,311,111,1298,82,15506,1351,16,59,317,3,317,1,1
400,119.7,30.2333,"Asia and the Pacific",5,5,311,111,1298,82,15506,1351,16,59,317,3,317,1,1
480,119.7,30.2333,"Asia and the Pacific",5,5,311,111,1298,82,15506,1351,16,59,317,3,317,1,1
411.7842,90.62548,30.20006,"Asia and the Pacific",7,11,122,119,952,4760,1189,378,-1,71,307,5,307,17,17
82.34,101.8667,30.13333,"Asia and the Pacific",9,11,156,100,1029,4092,4957,756,2,61,993,17,993,17,17
732.22,51.53625,30.0931,"Asia and the Pacific",6,5,258,136,992,1066,804,238,21,78,116,5,116,6,6
550,108.2333,30.0833,"Asia and the Pacific",5,2,291,120,694,1026,5566,1311,14,59,463,11,463,3,3
540,108.2333,30.0833,"Asia and the Pacific",5,2,291,120,694,1026,5566,1311,14,59,463,11,463,3,3
660,108.2333,30.0833,"Asia and the Pacific",5,2,291,120,694,1026,5566,1311,14,59,463,11,463,3,3
410,108.2333,30.0833,"Asia and the Pacific",5,2,291,120,694,1026,5566,1311,14,59,463,11,463,3,3
860,108.2333,30.0833,"Asia and the Pacific",5,2,291,120,694,1026,5566,1311,14,59,463,11,463,3,3
540,108.2333,30.0833,"Asia and the Pacific",5,2,291,120,694,1026,5566,1311,14,59,463,11,463,3,3
861.6,110.541,30.07,"Asia and the Pacific",6,2,287,96,746,1468,4736,1463,11,56,638,19,638,19,19
392.5,110.225,30.055,"Asia and the Pacific",6,2,251,92,770,1542,5039,1480,11,55,718,15,718,19,19
1221.1,110.529,30.045,"Asia and the Pacific",6,2,287,96,746,1468,4736,1463,11,56,638,19,638,19,19
320,117.35,30.02,"Asia and the Pacific",6,5,294,113,1508,423,5995,1700,15,55,500,16,500,19,19
74,-85.26122,29.99974,"North America",1,9,78,132,978,10,8439,1623,20,49,733,0,733,1,1
318.2329,103.008,29.95,"Asia and the Pacific",6,6,293,116,956,831,8032,1480,16,57,477,13,477,25,25
805.77,107.7532,29.89132,"Asia and the Pacific",5,5,306,129,828,410,5430,1246,17,63,425,9,425,25,25
380,121.65,29.87,"Asia and the Pacific",1,5,313,110,1982,6,65535,1260,17,62,348,0,348,12,12
390,121.65,29.87,"Asia and the Pacific",1,5,313,110,1982,6,65535,1260,17,62,348,0,348,12,12
480,121.65,29.87,"Asia and the Pacific",1,5,313,110,1982,6,65535,1260,17,62,348,0,348,12,12
48,-84.6667,29.86667,"North America",1,9,23,127,907,7,11571,1529,20,46,721,0,721,1,1
518,106.626,29.85736,"Asia and the Pacific",5,5,289,129,716,410,5697,1147,17,62,363,8,363,25,3
543,106.626,29.85736,"Asia and the Pacific",5,5,289,129,716,410,5697,1147,17,62,363,8,363,25,3
377,106.626,29.85736,"Asia and the Pacific",5,5,289,129,716,410,5697,1147,17,62,363,8,363,25,3
262,106.6333,29.85,"Asia and the Pacific",5,5,289,129,716,410,5697,1147,17,62,363,8,363,25,3
311,106.6333,29.85,"Asia and the Pacific",5,5,289,129,716,410,5697,1147,17,62,363,8,363,25,3
202,106.6333,29.85,"Asia and the Pacific",5,5,289,129,716,410,5697,1147,17,62,363,8,363,25,3
248,106.6333,29.85,"Asia and the Pacific",5,5,289,129,716,410,5697,1147,17,62,363,8,363,25,3
227.5,106.4,29.84,"Asia and the Pacific",5,5,284,127,789,283,6032,1129,18,60,361,6,361,7,7
200,106.4,29.84,"Asia and the Pacific",5,5,284,127,789,283,6032,1129,18,60,361,6,361,7,7
242.5,106.4,29.84,"Asia and the Pacific",5,5,284,127,789,283,6032,1129,18,60,361,6,361,7,7
207.5,106.4,29.84,"Asia and the Pacific",5,5,284,127,789,283,6032,1129,18,60,361,6,361,7,7
923.5,101.8666,29.8333,"Asia and the Pacific",9,11,159,101,452,4571,58645,787,-1,63,917,22,917,17,17
1061.9,101.8666,29.8333,"Asia and the Pacific",9,11,159,101,452,4571,58645,787,-1,63,917,22,917,17,17
1683.8,101.8666,29.8333,"Asia and the Pacific",9,11,159,101,452,4571,58645,787,-1,63,917,22,917,17,17
903.5,101.8666,29.8333,"Asia and the Pacific",9,11,159,101,452,4571,58645,787,-1,63,917,22,917,17,17
918.7,101.8666,29.8333,"Asia and the Pacific",9,11,159,101,452,4571,58645,787,-1,63,917,22,917,17,17
1047.5,101.8666,29.8333,"Asia and the Pacific",9,11,159,101,452,4571,58645,787,-1,63,917,22,917,17,17
841.9,101.8666,29.8333,"Asia and the Pacific",9,11,159,101,452,4571,58645,787,-1,63,917,22,917,17,17
1174,101.8666,29.8333,"Asia and the Pacific",9,11,159,101,452,4571,58645,787,-1,63,917,22,917,17,17
1232.2,101.8666,29.8333,"Asia and the Pacific",9,11,159,101,452,4571,58645,787,-1,63,917,22,917,17,17
1445.8,101.8666,29.8333,"Asia and the Pacific",9,11,159,101,452,4571,58645,787,-1,63,917,22,917,17,17
897.13,107.4823,29.82725,"Asia and the Pacific",3,5,279,130,899,275,4208,1215,18,64,361,4,361,7,7
816.16,107.0658,29.81392,"Asia and the Pacific",5,5,282,120,1062,275,27124,1182,18,62,483,5,483,3,7
1660,106.3546,29.77653,"Asia and the Pacific",6,5,283,126,1179,314,7528,1125,18,58,456,2,456,3,3
460,106.3546,29.77653,"Asia and the Pacific",6,5,283,126,1179,314,7528,1125,18,58,456,2,456,3,3
