"p_avg","LONGITUDE","LATITUDE","CACO3","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
3.4275,149.358046,-36.345174,0,5,5,88,106,2926,995,8283,773,10,57,515,6,515,7,7
4.6925,149.377388,-35.113047,180,5,5,134,119,2952,714,7441,708,13,58,280,1,280,19,19
4.08,149.379348,-36.221272,0,5,5,85,113,3208,844,8442,699,11,59,312,4,312,19,19
13.39,149.382282,-35.111598,180,5,5,134,119,2952,714,7441,708,13,58,280,1,280,19,19
4.08,149.385854,-36.215734,0,5,5,85,113,3208,844,8442,699,11,59,312,4,312,19,19
10.45,149.387764,-36.040386,0,3,5,60,108,2482,1008,7845,733,10,55,473,3,473,7,7
5.109,149.390228,-35.195728,180,5,5,112,115,2671,793,6969,716,12,56,480,2,480,19,19
8,149.395412,-35.185259,180,5,5,134,119,2671,714,7441,708,13,58,280,1,280,19,19
4.08,149.396309,-36.284926,0,5,5,88,106,3208,995,8283,773,10,57,515,6,515,19,7
8.98,149.397071,-35.185677,180,5,5,134,119,2671,714,7441,708,13,58,280,1,280,19,19
4.031,149.398288,-35.431744,180,3,5,98,111,2405,779,7249,720,12,54,392,3,392,19,19
2.872,149.399728,-35.572786,180,5,5,88,102,2668,905,7378,778,11,53,589,5,589,19,19
5.844,149.402811,-35.43571,180,3,5,98,111,2405,779,7249,720,12,54,392,3,392,7,19
5.06,149.40437,-35.911161,180,9,5,78,98,2389,1022,8082,750,10,53,579,5,579,7,19
11.5125,149.405241,-35.914298,180,9,5,78,98,2389,1022,8082,750,10,53,579,5,579,7,19
5.06,149.410242,-35.555449,180,5,5,88,102,2668,905,7378,778,11,53,589,5,589,7,19
4.08,149.410779,-35.554988,180,5,5,88,102,2668,905,7378,778,11,53,589,5,589,7,19
7.51,149.413324,-35.841126,180,5,5,90,99,2419,1127,9641,805,10,55,650,4,650,19,7
6.04,149.41385,-35.840214,180,5,5,90,99,2419,1127,9641,805,10,55,650,4,650,19,7
6.735,149.41661,-35.602195,180,5,5,88,102,2668,905,7378,778,11,53,589,5,589,7,19
2.872,149.417678,-35.564314,180,5,5,99,102,2405,968,8743,815,11,53,701,5,701,7,7
8.931,149.418999,-35.97306,180,9,5,82,106,2226,1173,15748,872,10,54,668,4,668,7,7
8.98,149.421104,-35.604808,180,5,5,99,102,2405,968,8743,815,11,53,701,5,701,7,7
4.57,149.422818,-35.364549,180,5,5,118,117,2241,762,8074,704,12,54,311,2,311,19,19
3.7615,149.42338,-35.57051,180,5,5,99,102,2405,968,8743,815,11,53,701,5,701,7,7
3.7615,149.423381,-35.57051,180,5,5,99,102,2405,968,8743,815,11,53,701,5,701,7,7
7.069,149.424199,-35.377592,180,3,5,114,114,2241,803,7163,735,12,54,283,2,283,19,7
3.59,149.42431,-35.399674,180,3,5,114,114,2426,803,7163,735,12,54,283,2,283,19,7
4.113,149.426093,-36.222135,0,9,5,82,106,2453,986,10430,827,10,57,545,2,545,7,7
6.285,149.434139,-35.743358,180,5,5,106,107,2145,1072,13993,843,10,53,499,4,499,19,19
7.51,149.434431,-36.995143,0,9,5,127,92,1902,600,18570,830,12,49,794,7,794,7,7
5.648,149.437717,-35.204696,180,5,5,118,118,3394,707,8124,691,12,57,285,0,285,19,19
4.881,149.438587,-35.74417,180,5,5,106,107,2145,1072,13993,843,10,53,499,4,499,19,19
4.57,149.440513,-35.62605,180,5,5,99,102,2405,968,8743,815,11,53,701,5,701,7,7
4.325,149.441811,-35.614306,180,5,5,99,102,2405,968,8743,815,11,53,701,5,701,7,7
4.325,149.441812,-35.614306,180,5,5,99,102,2405,968,8743,815,11,53,701,5,701,7,7
6.138,149.443864,-35.554772,180,5,5,99,102,2405,968,8743,815,11,53,701,5,701,7,7
11.675,149.445739,-35.215803,180,5,5,118,118,2856,707,8124,691,12,57,285,0,285,19,19
5.06,149.448267,-35.518176,180,3,5,129,110,2355,850,7621,771,11,54,509,5,509,7,7
4.08,149.449851,-35.515891,180,3,5,129,110,2355,850,7621,771,11,54,509,5,509,7,7
4.57,149.450327,-35.556894,180,5,5,99,102,2405,968,8743,815,11,53,701,5,701,7,7
2.6925,149.457076,-35.445434,180,3,5,114,114,2426,803,7163,735,12,54,283,2,283,7,7
5.55,149.458254,-36.484656,0,9,5,153,102,2061,1073,18574,960,10,51,723,4,723,19,19
5.9175,149.466479,-36.179849,0,9,5,82,106,2399,986,10430,827,10,57,545,2,545,7,7
6.138,149.472885,-35.565898,180,5,5,99,102,2405,968,8743,815,11,53,701,5,701,7,7
3.59,149.474455,-35.00338,180,10,5,120,114,2793,745,8408,742,12,54,402,2,402,19,19
6.236,149.474744,-36.159849,0,9,5,82,104,2399,1029,9747,819,10,52,642,4,642,7,7
4.717,149.476855,-35.908335,180,9,5,82,106,2319,1173,15748,872,10,54,668,4,668,7,7
6.04,149.480456,-36.147113,0,9,5,82,104,2399,1029,9747,819,10,52,642,4,642,7,7
6.236,149.48134,-35.910045,180,9,5,82,106,2319,1173,15748,872,10,54,668,4,668,7,7
2.815,149.482794,-36.044945,0,9,5,80,114,2226,1121,13473,858,10,57,380,4,380,19,19
4.472,149.483643,-36.177691,0,9,5,82,106,2399,986,10430,827,10,57,545,2,545,7,7
67.976,149.48394,-35.153727,180,4,5,109,99,3394,682,65535,706,13,61,594,0,594,19,19
5.8195,149.48394,-35.153727,180,4,5,109,99,3394,682,65535,706,13,61,594,0,594,19,19
4.4475,149.484269,-35.146509,180,4,5,109,99,3394,682,65535,706,13,61,594,0,594,19,19
4.227,149.485888,-35.19966,180,5,5,118,118,3394,707,8124,691,12,57,285,0,285,19,19
3.59,149.488088,-36.124872,0,9,5,82,104,2187,1029,9747,819,10,52,642,4,642,7,7
4.325,149.49404,-36.329974,0,9,5,102,115,2445,1053,8487,896,10,58,427,3,427,19,19
7.3875,149.496643,-37.016489,0,9,5,127,92,1902,600,18570,830,12,49,794,7,794,7,7
4.6925,149.497255,-35.887632,180,9,5,112,106,2319,1139,10340,866,10,54,504,3,504,19,19
4.08,149.501221,-36.778471,180,9,5,138,94,1974,886,18604,919,11,49,761,4,761,7,7
8.245,149.502679,-36.015734,180,9,5,80,114,1876,1121,13473,858,10,57,380,4,380,7,19
18.535,149.502955,-35.057783,0,1,5,129,116,2762,685,65535,725,13,59,271,1,271,19,19
4.57,149.50309,-35.618311,180,5,5,99,102,2298,968,8743,815,11,53,701,5,701,7,7
5.6325,149.50346,-36.778424,180,9,5,138,94,1974,886,18604,919,11,49,761,4,761,7,7
10.5725,149.503511,-35.609505,180,5,5,99,102,2298,968,8743,815,11,53,701,5,701,7,7
5.06,149.505014,-35.609573,180,5,5,99,102,2298,968,8743,815,11,53,701,5,701,7,7
2.652,149.505492,-34.979305,180,10,5,120,114,2783,745,8408,742,12,54,402,2,402,19,19
7.6325,149.506055,-37.033755,0,9,5,127,92,2062,600,18570,830,12,49,794,7,794,7,7
4.08,149.507791,-36.773826,180,9,5,138,94,1974,886,18604,919,11,49,761,4,761,7,7
1.795,149.511057,-35.552174,180,9,5,107,102,2298,914,10325,823,11,54,725,4,725,7,7
3.0515,149.511217,-34.979214,180,10,5,126,112,2783,783,6111,746,12,54,540,2,540,19,19
2.6925,149.511217,-34.979214,180,10,5,126,112,2783,783,6111,746,12,54,540,2,540,19,19
3.59,149.511369,-34.978796,180,10,5,126,112,2783,783,6111,746,12,54,540,2,540,19,19
3.59,149.513278,-34.773467,180,1,5,126,114,2487,706,6711,682,13,55,402,1,402,19,19
5.9175,149.514009,-36.314279,180,5,5,115,100,2115,947,17348,912,11,50,689,5,689,7,7
6.53,149.516992,-35.494677,0,5,5,96,100,2092,961,14121,831,11,53,679,5,679,7,7
2.6925,149.518498,-36.315365,180,5,5,115,100,2115,947,17348,912,11,50,689,5,689,7,7
3.59,149.518498,-36.315365,180,5,5,115,100,2115,947,17348,912,11,50,689,5,689,7,7
3.884,149.520282,-35.104299,0,9,5,105,111,2762,779,7994,749,12,56,322,2,322,19,19
3.835,149.521406,-35.105177,0,9,5,105,111,2762,779,7994,749,12,56,322,2,322,19,19
7.3875,149.52196,-36.321547,180,5,5,115,100,2115,947,17348,912,11,50,689,5,689,7,7
4.08,149.522522,-34.963592,180,10,5,126,112,2783,783,6111,746,12,54,540,2,540,19,19
3.59,149.523691,-35.811763,180,9,5,127,93,2060,1009,11633,858,10,51,761,6,761,7,7
4.08,149.523794,-36.933517,180,9,5,82,105,2243,387,12826,805,13,48,573,8,573,7,7
8.49,149.524536,-36.178863,180,5,5,121,89,1957,876,17466,853,11,47,813,7,813,7,7
4.57,149.525318,-36.93207,180,9,5,82,105,2243,387,12826,805,13,48,573,8,573,7,7
3.9575,149.525562,-35.52793,180,5,5,96,100,2092,961,14121,831,11,53,679,5,679,7,7
8.49,149.527359,-35.97389,180,5,5,127,92,1876,1119,15930,912,10,48,827,7,827,7,7
4.08,149.528005,-35.670169,180,9,5,123,96,2124,967,14718,838,11,53,669,6,669,7,7
4.0065,149.5285,-34.688666,180,9,5,118,113,2303,711,6379,668,13,55,393,2,393,19,19
7.265,149.529161,-37.238392,0,9,5,120,91,2295,393,19007,895,13,50,768,5,768,1,1
4.423,149.529462,-34.632393,180,9,5,117,111,2303,802,7003,712,12,54,345,2,345,19,19
4.325,149.529609,-34.550607,180,10,5,117,111,2636,896,6235,776,12,54,498,2,498,19,19
4.4475,149.530832,-35.408756,0,9,5,109,102,2119,974,14469,828,11,52,746,5,746,7,7
5.55,149.533491,-34.710982,180,9,5,118,113,2303,711,6379,668,13,55,393,2,393,19,19
3.9575,149.533623,-35.871457,180,9,5,118,97,2060,1013,15783,870,10,50,753,7,753,7,7
5.942,149.533935,-35.402381,0,9,5,109,102,2119,974,14469,828,11,52,746,5,746,7,7
4.57,149.535027,-35.522828,180,5,5,96,100,2092,961,14121,831,11,53,679,5,679,7,7
4.57,149.535028,-35.522828,180,5,5,96,100,2092,961,14121,831,11,53,679,5,679,7,7
4.08,149.536735,-35.686336,180,9,5,123,96,2124,967,14718,838,11,53,669,6,669,7,7
5.06,149.536804,-35.230153,0,1,5,111,113,2420,789,8529,740,12,56,351,2,351,7,7
3.59,149.536853,-35.827899,180,9,5,118,97,2060,1013,15783,870,10,50,753,7,753,7,7
4.57,149.537619,-35.256277,0,1,5,111,113,2420,789,8529,740,12,56,351,2,351,7,7
6.04,149.537684,-36.284712,180,5,5,115,100,2099,947,17348,912,11,50,689,5,689,7,7
13.635,149.539025,-31.340014,0,5,8,351,118,2666,532,4255,711,16,64,279,1,279,19,19
32.6225,149.540312,-35.840923,180,9,5,118,97,2060,1013,15783,870,10,50,753,7,753,7,7
14.86,149.54032,-34.840479,180,9,5,125,113,2567,730,6765,703,13,55,321,1,321,19,19
10.45,149.542272,-36.297458,180,5,5,115,100,2115,947,17348,912,11,50,689,5,689,7,7
3.835,149.54376,-35.859102,180,9,5,118,97,2060,1013,15783,870,10,50,753,7,753,7,7
4.962,149.543898,-34.857983,180,9,5,125,113,2567,730,6765,703,13,55,321,1,321,19,19
6.53,149.544427,-34.464657,180,5,5,121,110,2863,932,6852,808,12,54,537,2,537,19,19
4.815,149.545428,-35.850693,180,9,5,118,97,2060,1013,15783,870,10,50,753,7,753,7,7
4.08,149.549759,-36.052092,180,9,5,106,99,2083,1012,16537,883,10,49,761,4,761,7,7
4.10925,149.549897,-36.103797,180,9,5,116,96,2083,932,17153,850,11,47,769,4,769,7,7
5.06,149.553438,-36.79899,180,9,5,103,89,1926,499,18921,822,13,48,798,7,798,7,7
4.08,149.553691,-36.650507,180,9,5,129,106,2013,298,12171,760,14,51,572,5,572,27,27
6.1625,149.554812,-34.519657,180,10,5,117,111,2863,896,6235,776,12,54,498,2,498,19,19
9.715,149.554999,-35.633347,180,9,5,107,102,2124,914,10325,823,11,54,725,4,725,7,7
4.57,149.555192,-36.215616,180,5,5,121,89,2099,876,17466,853,11,47,813,7,813,7,7
3.9575,149.557833,-35.931378,180,5,5,127,92,1969,1119,15930,912,10,48,827,7,827,7,7
4.08,149.558543,-35.920412,180,5,5,127,92,1969,1119,15930,912,10,48,827,7,827,7,7
3.231,149.559429,-36.21767,180,5,5,121,89,2099,876,17466,853,11,47,813,7,813,7,7
3.9575,149.561112,-35.929289,180,5,5,127,92,1969,1119,15930,912,10,48,827,7,827,7,7
5.06,149.561223,-31.357655,0,5,8,351,118,2666,532,4255,711,16,64,279,1,279,19,19
17.8,149.561588,-31.298224,0,2,8,345,117,2666,560,3899,740,16,65,333,1,333,19,19
3.1985,149.562857,-36.348057,180,5,5,115,100,2115,947,17348,912,11,50,689,5,689,7,7
4.08,149.56385,-36.859147,180,10,5,151,97,1926,606,19116,853,12,46,882,7,882,7,7
4.08,149.564458,-34.464427,180,5,5,121,110,2863,932,6852,808,12,54,537,2,537,19,19
4.08,149.565511,-35.024926,0,10,5,115,115,2783,776,3704,748,12,55,296,3,296,19,19
3.59,149.565865,-35.538364,180,5,5,96,100,2092,961,14121,831,11,53,679,5,679,7,7
4.325,149.566011,-35.632797,180,9,5,107,102,2124,914,10325,823,11,54,725,4,725,7,7
5.6725,149.566031,-35.634121,180,9,5,107,102,2124,914,10325,823,11,54,725,4,725,7,7
4.325,149.566423,-35.883415,180,9,5,118,97,1969,1013,15783,870,10,50,753,7,753,7,7
4.668,149.568124,-35.038392,0,10,5,115,115,2783,776,3704,748,12,55,296,3,296,19,19
4.668,149.570873,-34.446821,180,5,5,121,110,2670,932,6852,808,12,54,537,2,537,19,19
4.57,149.57097,-34.776228,180,1,5,126,114,2487,706,6711,682,13,55,402,1,402,19,19
4.57,149.571506,-35.883387,180,9,5,118,97,1969,1013,15783,870,10,50,753,7,753,7,7
4.57,149.571628,-35.984621,180,5,5,127,92,1876,1119,15930,912,10,48,827,7,827,7,7
4.08,149.572663,-34.448415,180,5,5,121,110,2670,932,6852,808,12,54,537,2,537,19,19
4.962,149.572803,-34.468236,180,5,5,121,110,2863,932,6852,808,12,54,537,2,537,19,19
4.325,149.573368,-35.529181,180,5,5,96,100,2092,961,14121,831,11,53,679,5,679,7,7
5.06,149.575864,-36.799407,180,9,5,103,89,1926,499,18921,822,13,48,798,7,798,7,7
3.59,149.578969,-35.979858,180,5,5,127,92,1876,1119,15930,912,10,48,827,7,827,7,7
5.06,149.579006,-34.671371,180,9,5,118,113,2303,711,6379,668,13,55,393,2,393,19,19
6.04,149.57901,-36.085544,180,9,5,106,99,2083,1012,16537,883,10,49,761,4,761,7,7
3.835,149.57982,-35.951818,180,5,5,127,92,1969,1119,15930,912,10,48,827,7,827,7,7
4.472,149.584035,-34.708513,180,9,5,118,113,2415,711,6379,668,13,55,393,2,393,19,19
5.06,149.58425,-34.5837,180,9,5,117,111,2473,802,7003,712,12,54,345,2,345,19,19
9.47,149.584795,-31.404042,0,5,8,351,118,2979,532,4255,711,16,64,279,1,279,19,19
2.6925,149.586628,-36.518891,180,5,5,109,97,2109,640,18456,824,12,48,755,16,755,7,7
5.06,149.58833,-36.982846,180,9,5,82,105,2279,387,12826,805,13,48,573,8,573,7,7
4.08,149.588995,-35.978884,180,5,5,127,92,2009,1119,15930,912,10,48,827,7,827,7,7
3.7125,149.589713,-36.259036,180,5,5,121,89,1998,876,17466,853,11,47,813,7,813,7,7
3.59,149.590103,-34.894218,180,9,5,125,113,2688,730,6765,703,13,55,321,1,321,19,19
4.08,149.591161,-35.981695,180,5,5,127,92,2009,1119,15930,912,10,48,827,7,827,7,7
3.59,149.591216,-36.119079,180,9,5,116,96,2079,932,17153,850,11,47,769,4,769,7,7
4.08,149.592548,-34.888478,180,9,5,125,113,2688,730,6765,703,13,55,321,1,321,19,19
4.08,149.593278,-35.944407,180,5,5,127,92,2409,1119,15930,912,10,48,827,7,827,7,7
4.08,149.593279,-35.944407,180,5,5,127,92,2409,1119,15930,912,10,48,827,7,827,7,7
3.4275,149.593281,-35.794373,180,9,5,127,93,2354,1009,11633,858,10,51,761,6,761,7,7
3.59,149.595164,-35.938345,180,5,5,127,92,2409,1119,15930,912,10,48,827,7,827,7,7
2.6925,149.595373,-35.851832,180,9,5,118,97,2271,1013,15783,870,10,50,753,7,753,7,7
2.6925,149.595374,-35.851832,180,9,5,118,97,2271,1013,15783,870,10,50,753,7,753,7,7
3.9575,149.595999,-35.939472,180,5,5,127,92,2409,1119,15930,912,10,48,827,7,827,7,7
4.08,149.597846,-35.472682,0,5,5,96,100,2223,961,14121,831,11,53,679,5,679,7,7
4.668,149.598001,-34.688429,180,9,5,118,113,2415,711,6379,668,13,55,393,2,393,19,19
3.59,149.598833,-35.74065,180,9,5,127,93,2354,1009,11633,858,10,51,761,6,761,7,7
4.815,149.599356,-36.281359,180,3,5,65,98,1998,572,17702,872,12,46,878,13,878,7,7
4.08,149.599751,-35.514365,180,7,5,119,98,2223,808,14710,784,12,52,722,4,722,7,7
4.08,149.599938,-35.792246,180,7,5,96,100,2354,768,8664,816,12,54,585,3,585,7,7
4.57,149.600959,-35.432504,0,7,5,112,103,2340,833,9801,779,12,52,852,5,852,7,7
4.08,149.602511,-35.790072,180,7,5,96,100,2354,768,8664,816,12,54,585,3,585,7,7
8.1225,149.605014,-36.279766,180,3,5,65,98,1998,572,17702,872,12,46,878,13,878,7,7
7.02,149.607087,-37.103671,0,9,5,104,90,2378,295,19148,863,14,50,657,4,657,18,18
2.6925,149.60712,-36.280513,180,3,5,65,98,1998,572,17702,872,12,46,878,13,878,7,7
13.39,149.608092,-31.317976,0,2,8,354,122,2864,540,5151,739,17,64,338,2,338,19,19
8.735,149.609146,-36.357978,180,3,5,88,91,2034,668,17445,891,12,45,797,15,797,7,7
4.08,149.609183,-34.924269,180,1,5,109,109,2688,710,6843,727,13,53,687,2,687,7,7
7.8775,149.610099,-37.329732,0,9,5,92,93,2153,269,19094,937,14,49,672,4,672,7,18
1.795,149.611115,-35.736229,180,7,5,96,100,2354,768,8664,816,12,54,585,3,585,7,7
1.795,149.611116,-35.736229,180,7,5,96,100,2354,768,8664,816,12,54,585,3,585,7,7
13.88,149.611541,-31.320368,0,2,8,354,122,2864,540,5151,739,17,64,338,2,338,19,19
3.468,149.611629,-34.854996,180,1,5,115,113,2592,694,6159,700,13,54,345,2,345,19,19
5.06,149.612596,-36.54401,180,3,5,74,92,2109,408,18793,823,14,48,795,15,795,7,7
4.325,149.615114,-35.739495,180,7,5,96,100,2354,768,8664,816,12,54,585,3,585,7,7
6.04,149.617224,-35.85947,180,3,5,106,116,2271,745,9827,826,12,55,385,3,385,1,1
4.6925,149.617458,-35.83256,180,3,5,106,116,2271,745,9827,826,12,55,385,3,385,1,1
3.59,149.61777,-35.856529,180,3,5,106,116,2271,745,9827,826,12,55,385,3,385,1,1
3.59,149.61799,-35.855469,180,3,5,106,116,2271,745,9827,826,12,55,385,3,385,1,1
4.472,149.618079,-34.859076,180,1,5,115,113,2592,694,6159,700,13,54,345,2,345,19,19
4.08,149.619315,-36.742583,180,9,5,159,120,1971,200,12635,778,15,58,410,5,410,27,27
4.08,149.619782,-35.649792,180,3,5,100,114,2267,749,8531,795,12,55,393,4,393,18,18
4.08,149.619783,-35.649792,180,3,5,100,114,2267,749,8531,795,12,55,393,4,393,18,18
4.57,149.620563,-31.376341,0,2,8,293,122,2864,523,4671,716,16,63,272,2,272,19,19
3.59,149.622632,-35.652181,180,3,5,100,114,2267,749,8531,795,12,55,393,4,393,18,18
2.6925,149.624231,-35.653796,180,3,5,100,114,2267,749,8531,795,12,55,393,4,393,18,18
4.57,149.624437,-36.282388,180,3,5,65,98,1998,572,17702,872,12,46,878,13,878,7,7
6.04,149.625096,-36.924318,180,5,5,97,111,2238,342,13666,833,14,47,599,7,599,18,18
4.57,149.626745,-35.768769,180,7,5,96,100,2354,768,8664,816,12,54,585,3,585,7,7
5.109,149.627803,-35.377389,0,7,5,112,103,2522,833,9801,779,12,52,852,5,852,7,7
3.933,149.628024,-34.49955,180,10,5,113,117,2956,899,7017,808,12,53,610,2,610,19,19
6.53,149.630089,-34.949013,180,1,5,109,109,2688,710,6843,727,13,53,687,2,687,7,7
6.04,149.630625,-35.158742,0,1,5,115,108,2366,737,7046,741,13,54,673,2,673,19,19
6.04,149.630626,-35.158742,0,1,5,115,108,2366,737,7046,741,13,54,673,2,673,19,19
4.8885,149.631034,-34.857245,180,1,5,115,113,2592,694,6159,700,13,54,345,2,345,19,19
4.08,149.631159,-35.158279,0,1,5,115,108,2366,737,7046,741,13,54,673,2,673,19,19
5.55,149.634152,-35.470993,0,7,5,119,98,2223,808,14710,784,12,52,722,4,722,7,7
4.766,149.635182,-36.283161,180,3,5,65,98,1998,572,17702,872,12,46,878,13,878,7,7
12.41,149.636592,-35.555721,180,7,5,97,106,2289,742,6293,776,12,54,675,3,675,7,7
5.305,149.639944,-35.555693,180,7,5,97,106,2289,742,6293,776,12,54,675,3,675,7,7
4.08,149.640723,-35.759053,180,7,5,96,100,2354,768,8664,816,12,54,585,3,585,7,7
9.372,149.641221,-31.159521,0,2,8,264,119,2882,463,4113,724,17,61,339,3,339,19,19
5.305,149.641841,-35.166159,0,1,5,115,108,2366,737,7046,741,13,54,673,2,673,19,19
6.53,149.64185,-36.599467,180,3,5,74,92,2071,408,18793,823,14,48,795,15,795,7,7
4.08,149.641851,-36.990813,180,9,5,99,101,2279,245,14060,835,14,49,790,5,790,18,18
5.06,149.643257,-36.262821,180,9,5,63,97,1998,429,17636,831,13,47,808,10,808,7,7
4.57,149.643922,-35.972026,180,9,5,119,96,2009,837,16417,865,11,51,734,4,734,7,7
4.325,149.644321,-35.972675,180,9,5,119,96,2009,837,16417,865,11,51,734,4,734,7,7
8.98,149.645989,-34.784319,180,5,5,117,115,2423,684,6747,678,13,55,353,2,353,19,19
4.325,149.646791,-35.974603,180,9,5,119,96,2009,837,16417,865,11,51,734,4,734,7,7
4.57,149.646848,-36.262066,180,9,5,63,97,1998,429,17636,831,13,47,808,10,808,7,7
6.53,149.649999,-35.590354,180,7,5,97,106,2289,742,6293,776,12,54,675,3,675,7,7
9.225,149.650027,-31.408165,0,2,8,293,122,2979,523,4671,716,16,63,272,2,272,19,19
4.57,149.650608,-35.593441,180,7,5,97,106,2289,742,6293,776,12,54,675,3,675,7,7
5.6325,149.651287,-36.3931,180,3,5,88,91,2099,668,17445,891,12,45,797,15,797,7,7
8.49,149.652426,-35.587678,180,7,5,97,106,2289,742,6293,776,12,54,675,3,675,7,7
9.47,149.656583,-35.507069,180,7,5,119,98,2223,808,14710,784,12,52,722,4,722,7,7
9.47,149.656584,-35.507069,180,7,5,119,98,2223,808,14710,784,12,52,722,4,722,7,7
4.08,149.657129,-34.844067,180,1,5,115,113,2592,694,6159,700,13,54,345,2,345,19,19
5.55,149.659139,-34.844347,180,1,5,115,113,2592,694,6159,700,13,54,345,2,345,19,19
8.98,149.659233,-35.508876,180,7,5,119,98,2223,808,14710,784,12,52,722,4,722,7,7
8.98,149.659234,-35.508876,180,7,5,119,98,2223,808,14710,784,12,52,722,4,722,7,7
8.245,149.659826,-36.250962,180,9,5,63,97,1998,429,17636,831,13,47,808,10,808,7,7
4.57,149.660849,-35.767352,180,7,5,96,100,2354,768,8664,816,12,54,585,3,585,7,7
4.08,149.661024,-34.845171,180,1,5,115,113,2592,694,6159,700,13,54,345,2,345,19,19
4.08,149.661025,-34.845171,180,1,5,115,113,2592,694,6159,700,13,54,345,2,345,19,19
4.08,149.661464,-36.989474,180,9,5,99,101,2279,245,14060,835,14,49,790,5,790,18,18
3.59,149.661878,-35.76869,180,7,5,96,100,2354,768,8664,816,12,54,585,3,585,7,7
5.55,149.662367,-36.983145,180,5,5,97,111,2279,342,13666,833,14,47,599,7,599,18,18
21.72,149.663293,-34.842625,180,1,5,115,113,2592,694,6159,700,13,54,345,2,345,19,19
3.59,149.666438,-35.507058,180,7,5,119,98,2223,808,14710,784,12,52,722,4,722,7,7
1.795,149.669815,-35.546436,180,7,5,119,98,2407,808,14710,784,12,52,722,4,722,7,7
4.08,149.672323,-35.774137,180,7,5,96,100,2309,768,8664,816,12,54,585,3,585,7,7
3.7125,149.672355,-35.547209,180,7,5,119,98,2492,808,14710,784,12,52,722,4,722,7,7
3.59,149.672355,-35.547209,180,7,5,119,98,2492,808,14710,784,12,52,722,4,722,7,7
4.08,149.674172,-35.772545,180,7,5,96,100,2309,768,8664,816,12,54,585,3,585,7,7
4.57,149.675226,-35.510136,180,7,5,119,98,2407,808,14710,784,12,52,722,4,722,7,7
4.08,149.677066,-36.937161,180,5,5,97,111,2170,342,13666,833,14,47,599,7,599,18,18
5.55,149.678021,-37.05467,0,9,5,99,101,2231,245,14060,835,14,49,790,5,790,18,18
5.55,149.678781,-34.927342,180,1,5,109,109,2418,710,6843,727,13,53,687,2,687,7,7
3.9085,149.679423,-34.736352,180,3,5,102,114,2536,721,7582,682,13,54,313,2,313,19,19
2.87625,149.682247,-36.716848,180,9,5,159,120,1856,200,12635,778,15,58,410,5,410,27,27
5.942,149.682409,-35.573863,180,7,5,97,106,2492,742,6293,776,12,54,675,3,675,7,7
6.285,149.683401,-34.833889,180,1,5,115,113,2575,694,6159,700,13,54,345,2,345,19,19
5.158,149.683741,-35.574437,180,7,5,97,106,2492,742,6293,776,12,54,675,3,675,7,7
5.06,149.683999,-35.571268,180,7,5,97,106,2492,742,6293,776,12,54,675,3,675,7,7
4.472,149.684169,-34.89653,180,1,5,115,113,2418,694,6159,700,13,54,345,2,345,19,19
3.59,149.685755,-35.772323,180,7,5,96,100,2309,768,8664,816,12,54,585,3,585,7,7
4.57,149.686852,-34.745239,180,5,5,117,115,2536,684,6747,678,13,55,353,2,353,19,19
4.897,149.687993,-34.768975,180,5,5,117,115,2536,684,6747,678,13,55,353,2,353,19,19
8.245,149.688736,-37.069964,0,9,5,99,101,2231,245,14060,835,14,49,790,5,790,18,18
5.893,149.688746,-37.12178,0,9,5,104,90,2231,295,19148,863,14,50,657,4,657,18,18
4.08,149.689901,-35.770302,180,7,5,96,100,2309,768,8664,816,12,54,585,3,585,7,7
4.227,149.691909,-36.439623,180,9,5,64,95,2106,376,18440,876,14,46,757,10,757,7,7
4.227,149.691909,-36.439622,180,9,5,64,95,2106,376,18440,876,14,46,757,10,757,7,7
3.9575,149.691982,-36.962877,180,5,5,92,99,2170,293,19356,860,14,46,574,6,574,18,7
4.08,149.692633,-35.768997,180,12,5,101,99,2309,580,15592,831,13,49,751,12,751,7,7
5.06,149.69329,-31.390688,0,5,8,270,123,3122,504,5732,724,16,63,259,2,259,19,19
