"p_avg","LONGITUDE","LATITUDE","GEO3major","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
6,-93.7681,33.5953,"North America",1,6,373,135,2315,83,4921,1253,17,62,336,0,336,19,19
7,-93.7681,33.5953,"North America",1,6,373,135,2315,83,4921,1253,17,62,336,0,336,19,19
1.2,-93.7614746,34.0735016,"North America",1,6,144,136,994,159,4220,1400,16,53,362,1,362,3,3
2.6,-93.7614746,34.0735016,"North America",1,6,144,136,994,159,4220,1400,16,53,362,1,362,3,3
13.2,-93.7578,33.9492,"North America",5,6,164,136,1227,131,4977,1353,16,54,329,1,329,19,19
17.6,-93.7578,33.9492,"North America",5,6,164,136,1227,131,4977,1353,16,54,329,1,329,19,19
7,-93.7553,33.5875,"North America",1,6,373,135,2315,83,4921,1253,17,62,336,0,336,19,19
8,-93.7553,33.5875,"North America",1,6,373,135,2315,83,4921,1253,17,62,336,0,336,19,19
19,-93.7522,33.9678,"North America",1,6,161,141,1351,147,3612,1379,16,54,329,1,329,19,3
5,-93.747581,33.8977551,"North America",5,6,164,136,1219,131,4977,1353,16,54,329,1,329,3,19
1.7,-93.7459869,31.1724243,"North America",3,6,118,132,1185,115,6939,1350,18,50,296,1,296,19,19
2.2,-93.7459869,31.1724243,"North America",3,6,118,132,1185,115,6939,1350,18,50,296,1,296,19,19
3.5,-93.7343063,31.168705,"North America",3,6,118,132,1185,115,6939,1350,18,50,296,1,296,19,19
8.8,-93.72194,33.8611,"North America",5,6,210,134,1107,124,2805,1346,16,55,329,1,329,3,3
13.2,-93.72194,33.8611,"North America",5,6,210,134,1107,124,2805,1346,16,55,329,1,329,3,3
3,-93.7158,33.8167,"North America",5,6,210,134,1107,124,2805,1346,16,55,329,1,329,3,3
10,-93.7158,33.8167,"North America",5,6,210,134,1107,124,2805,1346,16,55,329,1,329,3,3
1,-93.7067,33.8431,"North America",5,6,210,134,1107,124,2805,1346,16,55,329,1,329,3,3
4,-93.7067,33.8431,"North America",5,6,210,134,1107,124,2805,1346,16,55,329,1,329,3,3
1,-93.7061,33.9339,"North America",1,6,139,137,1219,119,4731,1362,16,54,360,1,360,19,3
5,-93.7061,33.9339,"North America",1,6,139,137,1219,119,4731,1362,16,54,360,1,360,19,3
8,-93.6964,33.7431,"North America",5,6,259,134,1324,115,1406,1327,17,55,319,1,319,3,3
9,-93.6964,33.7431,"North America",5,6,259,134,1324,115,1406,1327,17,55,319,1,319,3,3
17.6,-93.6833,33.9378,"North America",1,6,139,137,1219,119,4731,1362,16,54,360,1,360,3,3
3,-93.6761,33.975,"North America",1,6,169,134,1170,127,4510,1381,16,55,367,1,367,3,3
4,-93.6761,33.975,"North America",1,6,169,134,1170,127,4510,1381,16,55,367,1,367,3,3
3,-93.6744,33.9603,"North America",1,6,169,134,1170,127,4510,1381,16,55,367,1,367,3,3
5,-93.6744,33.9603,"North America",1,6,169,134,1170,127,4510,1381,16,55,367,1,367,3,3
4,-93.6539,33.8292,"North America",5,6,210,134,1121,124,2805,1346,16,55,329,1,329,3,3
16,-93.6539,33.8292,"North America",5,6,210,134,1121,124,2805,1346,16,55,329,1,329,3,3
13,-93.6419,33.8706,"North America",1,6,139,137,1457,119,4731,1362,16,54,360,1,360,3,3
78,-93.6397,33.2064,"North America",1,6,321,144,2189,74,1415,1243,17,60,300,0,300,19,19
80,-93.6397,33.2064,"North America",1,6,321,144,2189,74,1415,1243,17,60,300,0,300,19,19
76,-93.6317,33.7119,"North America",5,6,259,134,1559,115,1406,1327,17,55,319,1,319,3,3
0.3,-93.624054,34.0809708,"North America",5,5,172,136,976,167,1784,1416,16,52,362,1,362,3,3
2.2,-93.624054,34.0809708,"North America",5,5,172,136,976,167,1784,1416,16,52,362,1,362,3,3
3,-93.62,33.6861,"North America",5,6,237,138,2077,110,6077,1330,17,56,268,1,268,3,19
5,-93.62,33.6861,"North America",5,6,237,138,2077,110,6077,1330,17,56,268,1,268,3,19
0.4,-93.619606,32.5883217,"North America",1,6,358,138,2399,68,3848,1285,18,57,332,0,332,19,19
4.2,-93.619606,32.5883217,"North America",1,6,358,138,2399,68,3848,1285,18,57,332,0,332,19,19
8,-93.6194,33.7044,"North America",5,6,237,139,1559,110,5707,1345,17,55,274,1,274,3,3
23,-93.6194,33.7044,"North America",5,6,237,139,1559,110,5707,1345,17,55,274,1,274,3,3
3,-93.6183,33.7411,"North America",5,6,237,139,1559,110,5707,1345,17,55,274,1,274,3,3
4,-93.6183,33.7411,"North America",5,6,237,139,1559,110,5707,1345,17,55,274,1,274,3,3
1.3,-93.6180573,34.0866661,"North America",5,5,172,136,976,167,1784,1416,16,52,362,1,362,3,3
3.1,-93.6180573,34.0866661,"North America",5,5,172,136,976,167,1784,1416,16,52,362,1,362,3,3
18.3,-93.6180573,34.0866661,"North America",5,5,172,136,976,167,1784,1416,16,52,362,1,362,3,3
13.2,-93.6061,33.8981,"North America",1,6,168,135,1457,110,5943,1369,16,55,308,1,308,3,3
17.6,-93.6061,33.8981,"North America",1,6,168,135,1457,110,5943,1369,16,55,308,1,308,3,3
2.3,-93.6000061,33.9938316,"North America",1,6,202,137,1165,123,1773,1386,16,55,350,1,350,3,3
3.8,-93.6000061,33.9938316,"North America",1,6,202,137,1165,123,1773,1386,16,55,350,1,350,3,3
1.9,-93.5916519,32.4908524,"North America",1,6,372,139,2200,62,2320,1275,18,58,378,0,378,19,19
3.1,-93.5916519,32.4908524,"North America",1,6,372,139,2200,62,2320,1275,18,58,378,0,378,19,19
4,-93.5916519,32.4908524,"North America",1,6,372,139,2200,62,2320,1275,18,58,378,0,378,19,19
4.7,-93.5916519,32.4908524,"North America",1,6,372,139,2200,62,2320,1275,18,58,378,0,378,19,19
1.6,-93.5791702,33.9980545,"North America",1,6,202,137,1110,123,1773,1386,16,55,350,1,350,3,3
6.3,-93.5791702,33.9980545,"North America",1,6,202,137,1110,123,1773,1386,16,55,350,1,350,3,3
5,-93.5658,34.5456,"North America",5,5,161,134,1560,223,6128,1400,15,49,362,2,362,3,3
21,-93.5569,33.7086,"North America",5,6,237,139,1639,110,5707,1345,17,55,274,1,274,3,3
35,-93.5569,33.7086,"North America",5,6,237,139,1639,110,5707,1345,17,55,274,1,274,3,3
71,-93.5569,33.7086,"North America",5,6,237,139,1639,110,5707,1345,17,55,274,1,274,3,3
16,-93.5483,33.6022,"North America",5,6,237,138,1780,110,6077,1330,17,56,268,1,268,19,19
1.5,-93.5391693,34.0825005,"North America",3,5,144,134,1016,149,1257,1409,16,51,378,2,378,3,3
4.4,-93.5391693,34.0825005,"North America",3,5,144,134,1016,149,1257,1409,16,51,378,2,378,3,3
10.1,-93.5369,33.705,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
11.9,-93.5369,33.705,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
13.2,-93.5353,33.7056,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
15.4,-93.5353,33.7056,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
16.2,-93.5353,33.7056,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
5,-93.5336,33.9356,"North America",1,6,194,132,1469,106,4224,1373,16,55,324,1,324,3,3
7,-93.5336,33.9356,"North America",1,6,194,132,1469,106,4224,1373,16,55,324,1,324,3,3
7,-93.531,34.489,"North America",3,5,176,129,1542,276,1952,1453,15,50,436,2,436,3,3
17,-93.531,34.489,"North America",3,5,176,129,1542,276,1952,1453,15,50,436,2,436,3,3
9.2,-93.5308,33.7053,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
11.9,-93.5308,33.7053,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
15.4,-93.5308,33.7089,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
29,-93.5308,33.7089,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
15.4,-93.5308,33.7125,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
18.9,-93.5303,33.7192,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
20.2,-93.5303,33.7192,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
2,-93.5294,33.5656,"North America",1,6,157,137,1780,106,1206,1335,17,54,321,1,321,19,19
5,-93.5294,33.5656,"North America",1,6,157,137,1780,106,1206,1335,17,54,321,1,321,19,19
44.7,-93.5294,33.7017,"North America",5,6,188,139,1670,98,5707,1359,17,55,272,1,272,3,3
78.3,-93.5294,33.7017,"North America",5,6,188,139,1670,98,5707,1359,17,55,272,1,272,3,3
5,-93.5292,33.9428,"North America",1,6,194,132,1469,106,4224,1373,16,55,324,1,324,3,3
9,-93.5292,33.9428,"North America",1,6,194,132,1469,106,4224,1373,16,55,324,1,324,3,3
9.2,-93.5281,33.7094,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
15.4,-93.5281,33.7094,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
18.9,-93.5281,33.7094,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
35,-93.5278,33.8258,"North America",5,6,111,135,1181,112,3466,1374,17,55,302,1,302,3,3
2,-93.5267,33.5256,"North America",1,6,157,137,1809,106,1206,1335,17,54,321,1,321,19,19
6,-93.5267,33.5256,"North America",1,6,157,137,1809,106,1206,1335,17,54,321,1,321,19,19
9.2,-93.5267,33.6978,"North America",5,6,188,139,1670,98,5707,1359,17,55,272,1,272,19,3
25.1,-93.5267,33.6978,"North America",5,6,188,139,1670,98,5707,1359,17,55,272,1,272,19,3
81,-93.5259458,33.513358,"North America",1,6,157,137,1809,106,1206,1335,17,54,321,1,321,19,19
13.2,-93.5247,33.7089,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
4,-93.5206,33.7772,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
18,-93.5206,33.7772,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
0.4,-93.5172195,34.0058327,"North America",5,6,187,135,1110,111,5469,1381,16,55,339,1,339,3,3
9.2,-93.5142,33.6969,"North America",5,6,188,139,1670,98,5707,1359,17,55,272,1,272,19,3
11,-93.5142,33.6969,"North America",5,6,188,139,1670,98,5707,1359,17,55,272,1,272,19,3
5,-93.5136,33.8581,"North America",5,6,111,135,1181,112,3466,1374,17,55,302,1,302,3,3
8,-93.5136,33.8581,"North America",5,6,111,135,1181,112,3466,1374,17,55,302,1,302,3,3
82.7,-93.5106,33.7086,"North America",5,6,188,139,1639,98,5707,1359,17,55,272,1,272,3,3
9,-93.5105267,34.2121726,"North America",3,5,141,135,1057,163,2073,1435,16,52,372,2,372,3,3
10,-93.5105267,34.2121726,"North America",3,5,141,135,1057,163,2073,1435,16,52,372,2,372,3,3
53.7,-93.5097,33.7028,"North America",5,6,188,139,1670,98,5707,1359,17,55,272,1,272,3,3
10.1,-93.5061,33.6994,"North America",5,6,188,139,1670,98,5707,1359,17,55,272,1,272,3,3
14.1,-93.5061,33.6994,"North America",5,6,188,139,1670,98,5707,1359,17,55,272,1,272,3,3
2,-93.5053,33.5067,"North America",1,6,142,133,1809,100,5221,1324,17,54,328,1,328,19,3
8,-93.5053,33.5067,"North America",1,6,142,133,1809,100,5221,1324,17,54,328,1,328,19,3
0.4,-93.4945526,33.9820557,"North America",5,6,187,135,1099,111,5469,1381,16,55,339,1,339,3,3
8,-93.4945526,33.9820557,"North America",5,6,187,135,1099,111,5469,1381,16,55,339,1,339,3,3
5,-93.4939,33.57,"North America",1,6,157,137,1645,106,1206,1335,17,54,321,1,321,19,19
7,-93.4939,33.57,"North America",1,6,157,137,1645,106,1206,1335,17,54,321,1,321,19,19
4,-93.4925,33.8128,"North America",5,6,111,135,1220,112,3466,1374,17,55,302,1,302,3,3
7,-93.4925,33.8128,"North America",5,6,111,135,1220,112,3466,1374,17,55,302,1,302,3,3
1,-93.4903336,33.9916115,"North America",5,6,187,135,1099,111,5469,1381,16,55,339,1,339,3,3
4.25,-93.4903336,33.9916115,"North America",5,6,187,135,1099,111,5469,1381,16,55,339,1,339,3,3
4,-93.4903,33.6817,"North America",1,6,124,135,1669,109,4924,1347,17,56,301,1,301,19,19
5,-93.4903,33.6817,"North America",1,6,124,135,1669,109,4924,1347,17,56,301,1,301,19,19
18,-93.4794,33.7467,"North America",5,6,188,139,1637,98,5707,1359,17,55,272,1,272,3,3
19,-93.4794,33.7467,"North America",5,6,188,139,1637,98,5707,1359,17,55,272,1,272,3,3
3,-93.4764,33.8517,"North America",5,6,111,135,1220,112,3466,1374,17,55,302,1,302,3,3
4,-93.4764,33.8517,"North America",5,6,111,135,1220,112,3466,1374,17,55,302,1,302,3,3
2.1,-93.4727783,34.0098038,"North America",5,6,187,135,1099,111,5469,1381,16,55,339,1,339,3,3
6.7,-93.4727783,34.0098038,"North America",5,6,187,135,1099,111,5469,1381,16,55,339,1,339,3,3
1.5,-93.4693604,34.0534439,"North America",3,5,144,134,1014,149,1257,1409,16,51,378,2,378,3,3
2.6,-93.4693604,34.0534439,"North America",3,5,144,134,1014,149,1257,1409,16,51,378,2,378,3,3
8.1,-93.4375,34.0041656,"North America",1,6,168,136,1099,97,1812,1372,16,52,335,1,335,3,3
15.7,-93.4375,34.0041656,"North America",1,6,168,136,1099,97,1812,1372,16,52,335,1,335,3,3
0.7,-93.4068298,32.5654182,"North America",1,6,214,136,1856,69,3178,1288,18,52,324,1,324,19,19
1.4,-93.4068298,32.5654182,"North America",1,6,214,136,1856,69,3178,1288,18,52,324,1,324,19,19
50,-93.3869476,17.981945,"Latin America and the Caribbean",1,2,352,128,672,22,12020,2046,26,58,401,0,401,13,30
81,-93.3869476,17.981945,"Latin America and the Caribbean",1,2,352,128,672,22,12020,2046,26,58,401,0,401,13,30
5,-93.1622,34.7711,"North America",3,5,152,133,1638,317,2180,1362,15,51,333,5,333,3,3
9,-93.1622,34.7711,"North America",3,5,152,133,1638,317,2180,1362,15,51,333,5,333,3,3
17.6,-93.161,33.388,"North America",1,6,106,133,1616,89,1334,1310,17,51,365,1,365,19,19
26.4,-93.161,33.388,"North America",1,6,106,133,1616,89,1334,1310,17,51,365,1,365,19,19
26.4,-93.161,33.39,"North America",1,6,106,133,1616,89,1334,1310,17,51,365,1,365,19,19
35.2,-93.161,33.39,"North America",1,6,106,133,1616,89,1334,1310,17,51,365,1,365,19,19
26.4,-93.159,33.39,"North America",1,6,106,133,1616,89,1334,1310,17,51,365,1,365,19,19
26.4,-93.157,33.391,"North America",1,6,106,133,1616,89,1334,1310,17,51,365,1,365,19,19
35.2,-93.157,33.391,"North America",1,6,106,133,1616,89,1334,1310,17,51,365,1,365,19,19
8.8,-93.153,33.377,"North America",1,6,106,133,1616,89,1334,1310,17,51,365,1,365,19,19
13.2,-93.153,33.377,"North America",1,6,106,133,1616,89,1334,1310,17,51,365,1,365,19,19
13,-93.106,34.028,"North America",5,6,271,133,1357,75,6153,1350,17,53,299,1,299,3,3
15,-93.106,34.028,"North America",5,6,271,133,1357,75,6153,1350,17,53,299,1,299,3,3
6,-93.0988922,17.4536114,"Latin America and the Caribbean",3,2,292,109,400,124,7090,3872,25,54,582,6,582,19,19
16,-93.0988922,17.4536114,"Latin America and the Caribbean",3,2,292,109,400,124,7090,3872,25,54,582,6,582,19,19
21,-93.0988922,17.4536114,"Latin America and the Caribbean",3,2,292,109,400,124,7090,3872,25,54,582,6,582,19,19
6,-93.0764,34.7456,"North America",3,5,187,132,1302,256,6705,1405,15,50,360,2,360,3,3
7,-93.0764,34.7456,"North America",3,5,187,132,1302,256,6705,1405,15,50,360,2,360,3,3
8,-93.0764,34.7456,"North America",3,5,187,132,1302,256,6705,1405,15,50,360,2,360,3,3
4,-92.978,34.059,"North America",1,6,187,135,1433,73,3092,1343,17,52,305,1,305,3,3
29,-92.9641647,17.6572227,"Latin America and the Caribbean",1,2,290,129,727,17,7197,2893,26,58,527,0,527,13,13
31,-92.9641647,17.6572227,"Latin America and the Caribbean",1,2,290,129,727,17,7197,2893,26,58,527,0,527,13,13
4,-92.4906,34.9683,"North America",3,5,242,133,1517,98,3802,1268,16,53,347,1,347,3,3
9,-92.4906,34.9683,"North America",3,5,242,133,1517,98,3802,1268,16,53,347,1,347,3,3
8,-92.40639,33.96306,"North America",1,6,128,135,1675,74,2444,1334,17,51,261,1,261,3,3
12,-92.40639,33.96306,"North America",1,6,128,135,1675,74,2444,1334,17,51,261,1,261,3,3
2,-92.37912,33.96639,"North America",1,6,128,135,1675,74,2444,1334,17,51,261,1,261,3,3
5,-92.37912,33.96639,"North America",1,6,128,135,1675,74,2444,1334,17,51,261,1,261,3,3
8,-92.37912,33.96639,"North America",1,6,128,135,1675,74,2444,1334,17,51,261,1,261,3,3
2,-92.36889,33.99917,"North America",1,6,128,135,1675,74,2444,1334,17,51,261,1,261,3,3
7,-92.36889,33.99917,"North America",1,6,128,135,1675,74,2444,1334,17,51,261,1,261,3,3
13,-92.33167,33.31694,"North America",1,6,180,138,1632,36,1156,1344,17,51,319,0,319,19,19
13,-92.33083,33.85472,"North America",1,6,107,135,1561,77,2639,1344,17,51,283,1,283,19,19
8,-92.3222,33.8552,"North America",1,6,107,135,1561,77,2639,1344,17,51,283,1,283,19,19
12,-92.3222,33.8552,"North America",1,6,107,135,1561,77,2639,1344,17,51,283,1,283,19,19
9,-92.3144,34.00472,"North America",1,6,149,136,1580,67,2001,1335,17,51,243,1,243,3,3
12,-92.3144,34.00472,"North America",1,6,149,136,1580,67,2001,1335,17,51,243,1,243,3,3
17,-92.3144,34.00472,"North America",1,6,149,136,1580,67,2001,1335,17,51,243,1,243,3,3
6,-92.30917,33.88667,"North America",5,6,131,134,1581,68,2731,1338,17,50,266,1,266,19,3
13,-92.30917,33.88667,"North America",5,6,131,134,1581,68,2731,1338,17,50,266,1,266,19,3
4,-92.3,33.3474,"North America",1,6,147,140,1632,46,3694,1348,17,52,256,0,256,19,19
9,-92.29556,33.96667,"North America",1,6,149,136,1580,67,2001,1335,17,51,243,1,243,3,3
14,-92.29556,33.96667,"North America",1,6,149,136,1580,67,2001,1335,17,51,243,1,243,3,3
4,-92.28056,33.39056,"North America",1,6,147,140,1428,46,3694,1348,17,52,256,0,256,19,19
8,-92.28056,33.39056,"North America",1,6,147,140,1428,46,3694,1348,17,52,256,0,256,19,19
0.4,-92.2751694,32.3400574,"North America",1,6,131,132,1797,63,7009,1420,18,53,311,1,311,19,19
1,-92.2751694,32.3400574,"North America",1,6,131,132,1797,63,7009,1420,18,53,311,1,311,19,19
4.6,-92.2751694,32.3400574,"North America",1,6,131,132,1797,63,7009,1420,18,53,311,1,311,19,19
4,-92.24722,33.86361,"North America",5,6,107,137,1494,68,2701,1349,17,51,289,1,289,19,19
7,-92.24722,33.86361,"North America",5,6,107,137,1494,68,2701,1349,17,51,289,1,289,19,19
9,-92.24722,33.86361,"North America",5,6,107,137,1494,68,2701,1349,17,51,289,1,289,19,19
5,-92.2461,34.2394,"North America",5,6,170,134,1646,102,3883,1332,17,50,290,1,290,3,3
6,-92.23861,33.83083,"North America",5,6,107,137,1494,68,2701,1349,17,51,289,1,289,19,19
8,-92.23861,33.83083,"North America",5,6,107,137,1494,68,2701,1349,17,51,289,1,289,19,19
4,-92.23444,33.89611,"North America",5,6,135,134,1422,65,2202,1341,17,50,297,1,297,19,3
31,-92.23444,33.89611,"North America",5,6,135,134,1422,65,2202,1341,17,50,297,1,297,19,3
13,-92.22139,33.90694,"North America",5,6,135,134,1422,65,2202,1341,17,50,297,1,297,3,3
96,-92.22139,33.90694,"North America",5,6,135,134,1422,65,2202,1341,17,50,297,1,297,3,3
106,-92.22139,33.90694,"North America",5,6,135,134,1422,65,2202,1341,17,50,297,1,297,3,3
11,-92.21667,33.76167,"North America",1,6,126,133,1659,80,2518,1360,17,51,270,1,270,19,19
15,-92.21667,33.76167,"North America",1,6,126,133,1659,80,2518,1360,17,51,270,1,270,19,19
1,-92.2025,34.1983,"North America",5,6,130,133,1570,91,5838,1335,17,51,275,1,275,3,3
5,-92.2025,34.1983,"North America",5,6,130,133,1570,91,5838,1335,17,51,275,1,275,3,3
4,-92.1697,34.2117,"North America",5,6,192,132,1646,93,5096,1333,17,50,272,1,272,3,3
6,-92.16444,33.71444,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,19,19
9,-92.16444,33.71444,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,19,19
10,-92.15583,33.76861,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,19,19
5,-92.14722,33.70694,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,19,19
8,-92.14722,33.70694,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,19,19
17,-92.13861,33.71778,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,19,19
4,-92.13472,33.48083,"North America",1,6,132,137,1351,66,2777,1374,17,52,261,1,261,19,19
9,-92.13472,33.48083,"North America",1,6,132,137,1351,66,2777,1374,17,52,261,1,261,19,19
5,-92.13361,33.99278,"North America",5,6,139,133,1459,77,3254,1341,17,50,273,1,273,3,3
7,-92.13361,33.99278,"North America",5,6,139,133,1459,77,3254,1341,17,50,273,1,273,3,3
9,-92.13361,33.99278,"North America",5,6,139,133,1459,77,3254,1341,17,50,273,1,273,3,3
7,-92.125,33.75028,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,19,19
13,-92.125,33.75028,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,19,19
7,-92.11722,33.89611,"North America",5,6,142,135,1553,69,3975,1345,17,50,274,1,274,19,3
19,-92.11722,33.89611,"North America",5,6,142,135,1553,69,3975,1345,17,50,274,1,274,19,3
17,-92.09917,33.71028,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,3,19
9,-92.0946,33.7506,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,3,19
17,-92.0946,33.7506,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,3,19
4,-92.09111,33.52056,"North America",5,6,130,133,1351,74,2861,1375,17,52,271,1,271,19,19
12,-92.09028,33.73944,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,3,19
1,-92.09,33.71,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,3,19
4,-92.09,33.71,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,3,19
10,-92.09,33.71,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,3,19
2,-92.0879598,33.7557585,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,3,19
24,-92.0879598,33.7557585,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,3,19
5,-92.08611,33.72472,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,3,19
9,-92.08611,33.72472,"North America",5,6,143,136,1526,62,3711,1359,17,51,282,1,282,3,19
4,-92.0822,34.0825,"North America",1,6,148,133,1709,86,2974,1338,17,50,265,1,265,3,3
5,-92.0822,34.0825,"North America",1,6,148,133,1709,86,2974,1338,17,50,265,1,265,3,3
7,-92.08167,33.73583,"North America",5,6,143,136,1677,62,3711,1359,17,51,282,1,282,3,19
11,-92.08167,33.73583,"North America",5,6,143,136,1677,62,3711,1359,17,51,282,1,282,3,19
7,-92.0728,34.2092,"North America",1,6,203,132,2522,76,3894,1329,17,52,274,0,274,19,3
14,-92.07,33.74,"North America",1,6,138,135,1677,53,1997,1360,17,50,307,0,307,3,3
37,-92.07,33.74,"North America",1,6,138,135,1677,53,1997,1360,17,50,307,0,307,3,3
3,-92.0689,34.2281,"North America",1,6,257,134,2522,70,41257,1320,17,55,280,0,280,19,19
6,-92.0689,34.2281,"North America",1,6,257,134,2522,70,41257,1320,17,55,280,0,280,19,19
84.4,-92.0655823,32.6315269,"North America",1,5,188,139,2379,30,5721,1364,18,55,413,0,413,19,19
18.8,-92.0412216,32.4289169,"North America",1,5,200,141,2339,23,5905,1368,18,56,367,0,367,19,19
21.3,-92.0412216,32.4289169,"North America",1,5,200,141,2339,23,5905,1368,18,56,367,0,367,19,19
25.5,-92.0412216,32.4289169,"North America",1,5,200,141,2339,23,5905,1368,18,56,367,0,367,19,19
4,-92.0372,33.6089,"North America",1,6,113,134,1664,53,4044,1370,17,51,285,1,285,19,19
1,-92.0336075,17.583334,"Latin America and the Caribbean",3,2,181,131,427,46,6607,2711,27,54,386,1,386,19,19
2,-92.0336075,17.583334,"Latin America and the Caribbean",3,2,181,131,427,46,6607,2711,27,54,386,1,386,19,19
