"","LONGITUDE","LATITUDE","p_avg","GEO3major","data","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
"9626",149.8909027,-36.6691544,3,"Asia and the Pacific","train",5,5,123,113,2195,55,19126,908,15,52,522,3,522,18,7
"9627",149.891163,-35.63348415,5,"Asia and the Pacific","train",9,5,104,94,2231,629,14827,866,13,50,763,11,763,20,7
"9628",149.8912195,-36.56844126,1,"Asia and the Pacific","train",9,5,105,98,2028,138,19034,930,15,50,666,4,666,1,7
"9629",149.8912195,-36.56844126,3,"Asia and the Pacific","train",9,5,105,98,2028,138,19034,930,15,50,666,4,666,1,7
"9630",149.8912669,-34.68465065,7,"Asia and the Pacific","train",9,5,123,113,2593,662,7886,716,13,53,338,2,338,19,19
"9631",149.8914104,-30.94760869,3,"Asia and the Pacific","train",1,8,325,125,4930,272,2907,645,18,65,189,0,189,30,30
"9632",149.8914104,-30.94760869,26,"Asia and the Pacific","train",1,8,325,125,4930,272,2907,645,18,65,189,0,189,30,30
"9633",149.8920157,-31.57052553,13,"Asia and the Pacific","train",1,8,288,120,2968,433,2846,675,17,68,254,0,254,19,30
"9634",149.8920157,-31.57052553,39,"Asia and the Pacific","train",1,8,288,120,2968,433,2846,675,17,68,254,0,254,19,30
"9635",149.8928257,-35.55154468,6,"Asia and the Pacific","train",9,5,104,94,2231,629,14827,866,13,50,763,11,763,27,7
"9636",149.8931082,-35.5462113,1,"Asia and the Pacific","train",5,5,106,105,2324,683,14990,817,12,51,770,8,770,27,7
"9637",149.8932121,-30.74479077,6,"Asia and the Pacific","train",3,8,317,125,3611,287,3954,642,18,64,186,1,186,19,30
"9638",149.8932121,-30.74479077,11,"Asia and the Pacific","train",3,8,317,125,3611,287,3954,642,18,64,186,1,186,19,30
"9639",149.8932234,-30.75563923,4,"Asia and the Pacific","train",3,8,317,125,3611,287,3954,642,18,64,186,1,186,19,30
"9640",149.8932234,-30.75563923,5,"Asia and the Pacific","train",3,8,317,125,3611,287,3954,642,18,64,186,1,186,19,30
"9641",149.893301,-36.71820924,8,"Asia and the Pacific","train",1,5,120,97,2050,52,18319,888,15,52,621,0,621,21,22
"9642",149.896176,-35.588534,1,"Asia and the Pacific","train",9,5,104,94,2231,629,14827,866,13,50,763,11,763,27,7
"9643",149.8963768,-30.87810493,2,"Asia and the Pacific","train",1,8,325,125,4156,272,2907,645,18,65,189,0,189,30,30
"9644",149.8963768,-30.87810493,13,"Asia and the Pacific","train",1,8,325,125,4156,272,2907,645,18,65,189,0,189,30,30
"9645",149.8974499,-31.50852628,5,"Asia and the Pacific","train",1,8,288,120,2966,433,2846,675,17,68,254,0,254,19,30
"9646",149.8974769,-35.57595686,1,"Asia and the Pacific","train",9,5,104,94,2231,629,14827,866,13,50,763,11,763,27,7
"9647",149.8976606,-31.61438324,3,"Asia and the Pacific","train",5,8,358,116,2968,590,4597,733,16,66,407,3,407,19,19
"9648",149.8976606,-31.61438324,73,"Asia and the Pacific","train",5,8,358,116,2968,590,4597,733,16,66,407,3,407,19,19
"9649",149.8978976,-35.59710883,1,"Asia and the Pacific","train",9,5,104,94,2231,629,14827,866,13,50,763,11,763,27,7
"9650",149.8978976,-35.59710883,2,"Asia and the Pacific","train",9,5,104,94,2231,629,14827,866,13,50,763,11,763,27,7
"9651",149.8981436,-36.46666528,8,"Asia and the Pacific","train",5,5,110,105,2010,170,19002,941,15,51,602,3,602,7,18
"9652",149.8986798,-35.66490204,1,"Asia and the Pacific","train",3,5,98,95,2231,371,14712,890,14,50,801,9,801,20,7
"9653",149.8988611,-36.38103503,2,"Asia and the Pacific","train",9,5,108,113,1940,125,13645,955,15,52,501,3,501,7,18
"9654",149.8988611,-36.38103503,11,"Asia and the Pacific","train",9,5,108,113,1940,125,13645,955,15,52,501,3,501,7,18
"9655",149.8990892,-30.75972861,1,"Asia and the Pacific","train",3,8,317,125,3611,287,3954,642,18,64,186,1,186,19,30
"9656",149.8990892,-30.75972861,3,"Asia and the Pacific","train",3,8,317,125,3611,287,3954,642,18,64,186,1,186,19,30
"9657",149.8994134,-34.67857095,1,"Asia and the Pacific","train",9,5,123,113,2593,662,7886,716,13,53,338,2,338,19,19
"9658",149.9008149,-36.85815441,2,"Asia and the Pacific","train",5,5,93,100,1805,48,14581,866,15,48,568,0,568,1,1
"9659",149.9008149,-36.85815441,3,"Asia and the Pacific","train",5,5,93,100,1805,48,14581,866,15,48,568,0,568,1,1
"9660",149.9010916,-30.91828205,9,"Asia and the Pacific","train",1,8,325,125,4930,272,2907,645,18,65,189,0,189,30,30
"9661",149.9012508,-31.58101042,1,"Asia and the Pacific","train",1,8,288,120,2968,433,2846,675,17,68,254,0,254,30,30
"9662",149.9016196,-31.67227313,2,"Asia and the Pacific","train",5,8,358,116,2679,590,4597,733,16,66,407,3,407,19,19
"9663",149.9016196,-31.67227313,32,"Asia and the Pacific","train",5,8,358,116,2679,590,4597,733,16,66,407,3,407,19,19
"9664",149.9019307,-34.98326228,2,"Asia and the Pacific","train",5,5,138,116,2615,612,7603,727,13,53,375,2,375,19,19
"9665",149.9019307,-34.98326228,4,"Asia and the Pacific","train",5,5,138,116,2615,612,7603,727,13,53,375,2,375,19,19
"9666",149.902695,-34.96955252,1,"Asia and the Pacific","train",5,5,138,116,2615,612,7603,727,13,53,375,2,375,19,19
"9667",149.902695,-34.96955252,8,"Asia and the Pacific","train",5,5,138,116,2615,612,7603,727,13,53,375,2,375,19,19
"9668",149.9031618,-34.97067706,1,"Asia and the Pacific","train",5,5,138,116,2615,612,7603,727,13,53,375,2,375,19,19
"9669",149.9031618,-34.97067706,2,"Asia and the Pacific","train",5,5,138,116,2615,612,7603,727,13,53,375,2,375,19,19
"9670",149.9039665,-30.87080159,63,"Asia and the Pacific","train",1,8,319,124,4156,270,4151,641,18,65,212,0,212,19,19
"9671",149.9039665,-30.87080159,103,"Asia and the Pacific","train",1,8,319,124,4156,270,4151,641,18,65,212,0,212,19,19
"9672",149.9041158,-35.64027436,1,"Asia and the Pacific","train",3,5,98,95,2231,371,14712,890,14,50,801,9,801,7,7
"9673",149.904578,-33.98788033,4,"Asia and the Pacific","train",3,5,187,110,2182,1138,12663,946,11,54,680,8,680,7,7
"9674",149.904622,-36.88464486,1,"Asia and the Pacific","train",5,5,93,100,2035,48,14581,866,15,48,568,0,568,1,1
"9675",149.9048752,-35.49271617,3,"Asia and the Pacific","train",5,5,106,105,2324,683,14990,817,12,51,770,8,770,18,7
"9677",149.9055429,-36.80532214,2,"Asia and the Pacific","train",5,5,93,100,1805,48,14581,866,15,48,568,0,568,1,1
"9678",149.9055429,-36.80532214,4,"Asia and the Pacific","train",5,5,93,100,1805,48,14581,866,15,48,568,0,568,1,1
"9679",149.9059401,-30.9163966,9,"Asia and the Pacific","train",1,8,325,125,4930,272,2907,645,18,65,189,0,189,30,30
"9680",149.9059401,-30.9163966,10,"Asia and the Pacific","train",1,8,325,125,4930,272,2907,645,18,65,189,0,189,30,30
"9681",149.9061139,-35.58843879,1,"Asia and the Pacific","train",9,5,104,94,2231,629,14827,866,13,50,763,11,763,7,7
"9683",149.9064877,-35.5993803,1,"Asia and the Pacific","train",9,5,104,94,2231,629,14827,866,13,50,763,11,763,7,7
"9684",149.9072708,-35.48274423,10,"Asia and the Pacific","train",5,5,106,105,2324,683,14990,817,12,51,770,8,770,18,7
"9685",149.9081276,-36.45020095,5,"Asia and the Pacific","train",5,5,110,105,1940,170,19002,941,15,51,602,3,602,18,18
"9686",149.9085926,-34.33573968,3,"Asia and the Pacific","train",7,5,176,105,2635,825,12855,868,12,52,587,6,587,7,7
"9687",149.9088267,-34.0806292,11,"Asia and the Pacific","train",5,5,179,110,2325,1106,13321,962,11,50,738,9,738,7,7
"9689",149.9101542,-30.72836857,1,"Asia and the Pacific","train",3,8,317,125,3611,287,3954,642,18,64,186,1,186,30,30
"9690",149.9101542,-30.72836857,5,"Asia and the Pacific","train",3,8,317,125,3611,287,3954,642,18,64,186,1,186,30,30
"9691",149.9102918,-33.99675974,1,"Asia and the Pacific","train",3,5,187,110,2182,1138,12663,946,11,54,680,8,680,7,7
"9692",149.9102918,-33.99675974,2,"Asia and the Pacific","train",3,5,187,110,2182,1138,12663,946,11,54,680,8,680,7,7
"9694",149.9107469,-31.08051019,26,"Asia and the Pacific","train",5,8,432,124,4619,301,3915,655,18,69,170,0,170,30,30
"9695",149.9107469,-31.08051019,49,"Asia and the Pacific","train",5,8,432,124,4619,301,3915,655,18,69,170,0,170,30,30
"9696",149.9108591,-31.59393869,78,"Asia and the Pacific","train",1,8,288,120,2968,433,2846,675,17,68,254,0,254,30,30
"9697",149.9109297,-31.70367451,15,"Asia and the Pacific","train",5,8,282,110,2679,811,6874,812,14,62,492,8,492,19,19
"9698",149.9109297,-31.70367451,33,"Asia and the Pacific","train",5,8,282,110,2679,811,6874,812,14,62,492,8,492,19,19
"9699",149.9109297,-31.70367451,35,"Asia and the Pacific","train",5,8,282,110,2679,811,6874,812,14,62,492,8,492,19,19
"9700",149.9112148,-36.77843739,2,"Asia and the Pacific","train",1,5,120,97,2050,52,18319,888,15,52,621,0,621,22,22
"9701",149.9134225,-33.90994737,1,"Asia and the Pacific","train",5,5,214,115,2067,1223,8670,951,10,53,617,4,617,7,7
"9702",149.9144684,-34.67476836,18,"Asia and the Pacific","train",9,5,123,113,2593,662,7886,716,13,53,338,2,338,19,19
"9703",149.9144684,-34.67476836,24,"Asia and the Pacific","train",9,5,123,113,2593,662,7886,716,13,53,338,2,338,19,19
"9704",149.9159468,-35.20358118,1,"Asia and the Pacific","train",5,5,117,115,3102,608,7606,741,13,54,388,2,388,21,21
"9705",149.9159468,-35.20358118,2,"Asia and the Pacific","train",5,5,117,115,3102,608,7606,741,13,54,388,2,388,21,21
"9706",149.9159867,-35.59749229,2,"Asia and the Pacific","train",9,5,104,94,2231,629,14827,866,13,50,763,11,763,7,7
"9707",149.9161586,-33.91599447,1,"Asia and the Pacific","train",5,5,214,115,2067,1223,8670,951,10,53,617,4,617,7,7
"9708",149.9161586,-33.91599447,2,"Asia and the Pacific","train",5,5,214,115,2067,1223,8670,951,10,53,617,4,617,7,7
"9709",149.9162141,-35.62836443,1,"Asia and the Pacific","train",9,5,104,94,2231,629,14827,866,13,50,763,11,763,7,7
"9710",149.9171724,-35.63529001,1,"Asia and the Pacific","train",9,5,104,94,2006,629,14827,866,13,50,763,11,763,7,7
"9711",149.9176051,-34.95556658,2,"Asia and the Pacific","train",5,5,138,116,2628,612,7603,727,13,53,375,2,375,19,19
"9712",149.9182311,-35.56297308,2,"Asia and the Pacific","train",9,5,104,94,2133,629,14827,866,13,50,763,11,763,7,7
"9713",149.9196596,-35.59350077,2,"Asia and the Pacific","train",9,5,104,94,2133,629,14827,866,13,50,763,11,763,7,7
"9714",149.9205944,-34.07849287,4,"Asia and the Pacific","train",5,5,179,110,2087,1106,13321,962,11,50,738,9,738,7,7
"9715",149.9211961,-37.24981853,4,"Asia and the Pacific","train",10,5,107,100,1943,82,19383,881,15,47,645,3,645,7,7
"9716",149.9211961,-37.24981853,5,"Asia and the Pacific","train",10,5,107,100,1943,82,19383,881,15,47,645,3,645,7,7
"9717",149.9215505,-34.9415008,1,"Asia and the Pacific","train",5,5,138,116,2628,612,7603,727,13,53,375,2,375,19,19
"9718",149.922092,-30.80385969,3,"Asia and the Pacific","train",1,8,319,124,5175,270,4151,641,18,65,212,0,212,19,19
"9719",149.922092,-30.80385969,12,"Asia and the Pacific","train",1,8,319,124,5175,270,4151,641,18,65,212,0,212,19,19
"9720",149.9225821,-30.75965189,4,"Asia and the Pacific","train",3,8,317,125,4217,287,3954,642,18,64,186,1,186,30,30
"9721",149.9225821,-30.75965189,6,"Asia and the Pacific","train",3,8,317,125,4217,287,3954,642,18,64,186,1,186,30,30
"9722",149.9229847,-34.96893025,2,"Asia and the Pacific","train",5,5,138,116,2905,612,7603,727,13,53,375,2,375,19,19
"9723",149.9229847,-34.96893025,5,"Asia and the Pacific","train",5,5,138,116,2905,612,7603,727,13,53,375,2,375,19,19
"9724",149.9233371,-34.46068367,4,"Asia and the Pacific","train",5,5,158,113,2665,779,9336,808,13,51,648,5,648,7,7
"9725",149.9242048,-36.47729375,3,"Asia and the Pacific","train",5,5,110,105,1981,170,19002,941,15,51,602,3,602,18,18
"9726",149.9242048,-36.47729375,8,"Asia and the Pacific","train",5,5,110,105,1981,170,19002,941,15,51,602,3,602,18,18
"9729",149.9267713,-37.25378068,44,"Asia and the Pacific","train",5,5,85,98,1943,66,19327,915,15,47,653,0,653,7,7
"9730",149.9272537,-35.53204762,2,"Asia and the Pacific","train",5,5,106,105,2339,683,14990,817,12,51,770,8,770,7,7
"9731",149.9286425,-36.79394141,11,"Asia and the Pacific","train",1,5,120,97,2101,52,18319,888,15,52,621,0,621,22,22
"9732",149.9288977,-31.36826857,4,"Asia and the Pacific","train",5,8,407,121,3476,383,5407,684,17,67,248,2,248,30,30
"9733",149.9299335,-35.53903049,1,"Asia and the Pacific","train",5,5,106,105,2339,683,14990,817,12,51,770,8,770,7,7
"9734",149.9302499,-34.84508104,7,"Asia and the Pacific","train",9,5,118,112,2502,636,6782,727,13,53,446,2,446,7,7
"9735",149.9303807,-34.45390764,3,"Asia and the Pacific","train",5,5,158,113,2665,779,9336,808,13,51,648,5,648,7,7
"9736",149.9303807,-34.45390764,10,"Asia and the Pacific","train",5,5,158,113,2665,779,9336,808,13,51,648,5,648,7,7
"9737",149.9303857,-35.54327353,2,"Asia and the Pacific","train",5,5,106,105,2339,683,14990,817,12,51,770,8,770,7,7
"9738",149.9307204,-30.9695645,4,"Asia and the Pacific","train",1,8,399,124,4217,287,3809,650,18,68,198,1,198,30,30
"9739",149.9307204,-30.9695645,43,"Asia and the Pacific","train",1,8,399,124,4217,287,3809,650,18,68,198,1,198,30,30
"9740",149.931496,-33.99902332,13,"Asia and the Pacific","train",3,5,187,110,2145,1138,12663,946,11,54,680,8,680,7,7
"9741",149.931496,-33.99902332,36,"Asia and the Pacific","train",3,5,187,110,2145,1138,12663,946,11,54,680,8,680,7,7
"9742",149.9321242,-30.75372805,6,"Asia and the Pacific","train",3,8,317,125,4217,287,3954,642,18,64,186,1,186,30,30
"9743",149.9321242,-30.75372805,12,"Asia and the Pacific","train",3,8,317,125,4217,287,3954,642,18,64,186,1,186,30,30
"9744",149.9322556,-36.82989777,1,"Asia and the Pacific","train",5,5,93,100,2159,48,14581,866,15,48,568,0,568,1,1
"9746",149.9330017,-35.51609941,2,"Asia and the Pacific","train",5,5,106,105,2339,683,14990,817,12,51,770,8,770,7,7
"9747",149.9341213,-34.08026169,1,"Asia and the Pacific","train",5,5,179,110,2087,1106,13321,962,11,50,738,9,738,7,7
"9748",149.9341213,-34.08026169,3,"Asia and the Pacific","train",5,5,179,110,2087,1106,13321,962,11,50,738,9,738,7,7
"9749",149.9351555,-34.84867624,2,"Asia and the Pacific","train",9,5,118,112,2502,636,6782,727,13,53,446,2,446,7,7
"9750",149.9351555,-34.84867624,12,"Asia and the Pacific","train",9,5,118,112,2502,636,6782,727,13,53,446,2,446,7,7
"9751",149.9374118,-36.81670394,2,"Asia and the Pacific","train",5,5,93,100,2159,48,14581,866,15,48,568,0,568,1,1
"9752",149.9377734,-36.73964765,4,"Asia and the Pacific","train",1,5,120,97,2101,52,18319,888,15,52,621,0,621,22,22
"9753",149.937878,-34.90273648,42,"Asia and the Pacific","train",9,5,118,112,2628,636,6782,727,13,53,446,2,446,19,7
"9754",149.9380013,-33.8631093,2,"Asia and the Pacific","train",5,5,214,115,2377,1223,8670,951,10,53,617,4,617,7,7
"9755",149.9397295,-31.00873963,22,"Asia and the Pacific","train",1,8,399,124,4217,287,3809,650,18,68,198,1,198,30,30
"9756",149.9397295,-31.00873963,65,"Asia and the Pacific","train",1,8,399,124,4217,287,3809,650,18,68,198,1,198,30,30
"9757",149.9398845,-37.34796076,6,"Asia and the Pacific","train",3,5,94,98,1822,129,19385,962,14,46,875,0,875,7,7
"9758",149.9398845,-37.34796076,15,"Asia and the Pacific","train",3,5,94,98,1822,129,19385,962,14,46,875,0,875,7,7
"9759",149.939921,-33.95644509,2,"Asia and the Pacific","train",3,5,187,110,2418,1138,12663,946,11,54,680,8,680,7,7
"9760",149.939929,-34.085928,2,"Asia and the Pacific","train",5,5,179,110,2087,1106,13321,962,11,50,738,9,738,7,7
"9761",149.939929,-34.085928,5,"Asia and the Pacific","train",5,5,179,110,2087,1106,13321,962,11,50,738,9,738,7,7
"9762",149.9404606,-34.92789359,2,"Asia and the Pacific","train",5,5,138,116,2628,612,7603,727,13,53,375,2,375,19,19
"9763",149.9414196,-33.95912262,5,"Asia and the Pacific","train",3,5,187,110,2418,1138,12663,946,11,54,680,8,680,7,7
"9764",149.941836,-34.85236347,2,"Asia and the Pacific","train",9,5,118,112,2502,636,6782,727,13,53,446,2,446,7,7
"9765",149.9423469,-34.86086886,2,"Asia and the Pacific","train",9,5,118,112,2502,636,6782,727,13,53,446,2,446,7,7
"9766",149.9423469,-34.86086886,3,"Asia and the Pacific","train",9,5,118,112,2502,636,6782,727,13,53,446,2,446,7,7
"9767",149.9435891,-37.20741701,3,"Asia and the Pacific","train",10,5,107,100,1764,82,19383,881,15,47,645,3,645,7,7
"9768",149.9435891,-37.20741701,5,"Asia and the Pacific","train",10,5,107,100,1764,82,19383,881,15,47,645,3,645,7,7
"9769",149.9454537,-34.84864339,3,"Asia and the Pacific","train",9,5,118,112,2502,636,6782,727,13,53,446,2,446,7,7
"9770",149.9454537,-34.84864339,6,"Asia and the Pacific","train",9,5,118,112,2502,636,6782,727,13,53,446,2,446,7,7
"9771",149.9458033,-30.73489524,12,"Asia and the Pacific","train",3,8,317,125,4217,287,3954,642,18,64,186,1,186,30,30
"9772",149.946318,-34.9802275,1,"Asia and the Pacific","train",5,5,138,116,2905,612,7603,727,13,53,375,2,375,19,19
"9773",149.946318,-34.9802275,9,"Asia and the Pacific","train",5,5,138,116,2905,612,7603,727,13,53,375,2,375,19,19
"9774",149.9465022,-33.44330358,1,"Asia and the Pacific","train",3,5,193,113,2278,1077,8833,867,11,54,484,4,484,7,7
"9775",149.9465022,-33.44330358,2,"Asia and the Pacific","train",3,5,193,113,2278,1077,8833,867,11,54,484,4,484,7,7
"9776",149.9465167,-35.32001012,3,"Asia and the Pacific","train",5,5,102,112,2493,637,8295,754,13,53,435,2,435,19,19
"9777",149.9465167,-35.32001012,11,"Asia and the Pacific","train",5,5,102,112,2493,637,8295,754,13,53,435,2,435,19,19
"9778",149.9468649,-33.95892014,6,"Asia and the Pacific","train",3,5,187,110,2418,1138,12663,946,11,54,680,8,680,7,7
"9779",149.9468649,-33.95892014,48,"Asia and the Pacific","train",3,5,187,110,2418,1138,12663,946,11,54,680,8,680,7,7
"9780",149.9473025,-36.79843634,4,"Asia and the Pacific","train",1,5,120,97,2159,52,18319,888,15,52,621,0,621,22,22
"9781",149.9473371,-33.84455057,3,"Asia and the Pacific","train",5,5,214,115,2377,1223,8670,951,10,53,617,4,617,7,7
"9782",149.9478767,-34.07892258,4,"Asia and the Pacific","train",5,5,179,110,2087,1106,13321,962,11,50,738,9,738,7,7
"9783",149.9482873,-37.26698793,3,"Asia and the Pacific","train",5,5,85,98,1943,66,19327,915,15,47,653,0,653,7,7
"9784",149.9482873,-37.26698793,8,"Asia and the Pacific","train",5,5,85,98,1943,66,19327,915,15,47,653,0,653,7,7
"9785",149.9489875,-34.82512258,3,"Asia and the Pacific","train",10,5,102,115,2502,659,8104,728,13,53,357,2,357,7,18
"9786",149.9489875,-34.82512258,8,"Asia and the Pacific","train",10,5,102,115,2502,659,8104,728,13,53,357,2,357,7,18
"9787",149.9492001,-31.48303301,14,"Asia and the Pacific","train",1,8,305,126,3457,404,3793,673,17,66,239,1,239,19,19
"9788",149.9499883,-30.73656759,5,"Asia and the Pacific","train",3,8,317,125,4217,287,3954,642,18,64,186,1,186,30,30
"9789",149.9499883,-30.73656759,7,"Asia and the Pacific","train",3,8,317,125,4217,287,3954,642,18,64,186,1,186,30,30
"9790",149.9503347,-34.58406501,1,"Asia and the Pacific","train",5,5,108,107,2477,696,8804,730,13,53,610,3,610,7,19
"9791",149.9503347,-34.58406501,3,"Asia and the Pacific","train",5,5,108,107,2477,696,8804,730,13,53,610,3,610,7,19
"9792",149.9508818,-30.73334593,5,"Asia and the Pacific","train",3,8,317,125,4217,287,3954,642,18,64,186,1,186,30,30
"9793",149.9511114,-30.78635643,24,"Asia and the Pacific","train",3,8,317,125,4217,287,3954,642,18,64,186,1,186,30,30
"9794",149.9511114,-30.78635643,83,"Asia and the Pacific","train",3,8,317,125,4217,287,3954,642,18,64,186,1,186,30,30
"9795",149.9513496,-37.20708858,3,"Asia and the Pacific","train",10,5,107,100,1764,82,19383,881,15,47,645,3,645,7,7
"9796",149.9513496,-37.20708858,4,"Asia and the Pacific","train",10,5,107,100,1764,82,19383,881,15,47,645,3,645,7,7
"9797",149.9517282,-33.4071191,7,"Asia and the Pacific","train",3,5,193,113,2278,1077,8833,867,11,54,484,4,484,7,7
"9798",149.9518653,-34.58419923,10,"Asia and the Pacific","train",5,5,108,107,2477,696,8804,730,13,53,610,3,610,7,19
"9799",149.9526589,-31.44274603,10,"Asia and the Pacific","train",1,8,305,126,3307,404,3793,673,17,66,239,1,239,19,19
"9800",149.953306,-33.94684853,1,"Asia and the Pacific","train",3,5,187,110,2418,1138,12663,946,11,54,680,8,680,7,7
"9801",149.9535041,-33.96289851,3,"Asia and the Pacific","train",3,5,187,110,2418,1138,12663,946,11,54,680,8,680,7,7
