"p_avg","LONGITUDE","LATITUDE","CACO3","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
37.3,17.78454,51.36304,0,1,5,90,120,2378,179,5254,569,8,53,504,1,504,2,2
34.2,17.78722,47.92978,476,1,5,328,128,2702,109,5543,540,10,76,490,0,490,6,6
27.5,17.78768,49.84538,0,3,5,194,118,2380,473,6360,718,7,59,591,2,591,7,7
17.5,17.78917,50.36921,90,1,5,200,125,2866,218,5331,613,8,61,410,1,410,2,2
64.7,17.78975,52.23136,0,1,5,81,129,3125,86,5163,504,9,63,433,0,433,7,7
58.2,17.791536,40.62932,NA,6,13,297,125,844,54,6144,502,16,75,438,0,438,19,19
44.4,17.79353,48.14625,476,1,5,343,127,2651,112,5430,554,10,73,358,0,358,7,7
24.4,17.79606,47.63991,476,5,5,335,131,2410,123,5401,535,10,74,347,0,347,8,8
60,17.79654,49.5556,0,3,5,274,125,2529,296,6104,670,8,64,466,2,466,7,7
10.2,17.7973,59.07813,0,8,5,246,99,524,35,7270,599,6,51,1185,1,1185,24,24
21.3,17.801636,40.519551,NA,5,13,324,126,1065,80,10886,508,16,74,477,0,477,19,19
16.4,17.80274,48.38058,476,1,5,312,129,2463,166,5806,580,10,68,453,2,453,19,21
46.5,17.80444,46.80745,60,1,5,218,NA,1849,108,65535,580,11,70,362,0,NA,NA,NA
46.3,17.80626,53.49297,0,1,5,73,127,2769,128,5439,557,8,59,582,1,582,19,7
12.7,17.80734,63.570568,90,8,7,117,66,1194,210,5002,612,2,46,1996,2,1996,24,24
19.9,17.813235,64.042175,90,8,7,87,67,980,396,4834,644,1,48,2226,2,2226,24,24
20.1,17.815673,45.992583,0,1,5,298,140,1951,114,5023,663,11,64,343,0,343,7,7
21.1,17.81655,53.38393,0,1,5,79,120,2615,110,6324,555,8,55,596,1,596,12,19
45.5,17.81681,49.68077,0,3,5,202,109,2115,407,6147,716,8,56,638,3,638,7,7
22.1,17.82145,59.96344,0,9,5,233,79,441,34,6332,600,6,51,1546,1,1546,7,7
44.3,17.82262,51.92047,0,1,5,85,128,2963,94,5137,507,9,55,550,0,550,19,19
64.2,17.82267,52.58876,0,1,5,79,127,2989,113,5064,521,9,60,621,1,621,7,7
50.8,17.827209,40.535651,NA,6,13,300,127,1065,58,13819,501,16,75,468,0,468,19,19
76.8,17.82896,51.77562,0,1,5,116,128,2757,136,5442,520,8,57,509,0,509,7,7
73.1,17.82997,49.9328,0,1,5,180,124,2515,320,5480,675,8,65,411,3,411,7,7
55.3,17.83693,48.25163,476,1,5,275,131,2777,154,5061,566,10,70,386,1,386,5,5
22.3,17.838662,66.20372,153,3,7,63,65,1899,505,2653,582,-1,47,2060,1,2060,7,7
19.8,17.83893,63.98642,90,9,7,87,70,1170,390,4654,654,1,47,2170,2,2170,24,24
32.9,17.84417,47.60027,476,1,5,236,135,2627,143,5696,538,10,74,341,0,341,8,8
34.6,17.84883,50.72644,20,1,5,166,122,2181,150,5414,605,9,59,503,0,503,7,7
49.6,17.8493,50.22054,90,1,5,224,120,3206,242,5686,626,8,64,526,1,526,7,7
23.1,17.849717,63.278055,90,8,7,91,70,1200,253,4921,679,2,46,1973,2,1973,24,24
41.2,17.85055,47.81677,476,1,5,284,131,2615,108,5622,530,10,76,376,0,376,8,8
16.4,17.85082,52.08114,0,1,5,80,121,2188,95,5648,504,9,55,580,0,580,7,7
16.7,17.853984,45.899281,0,1,5,263,133,1898,98,6602,679,11,64,405,0,405,7,7
13,17.855152,64.639418,90,9,7,81,63,1347,458,4256,669,1,48,2251,1,2251,24,24
59.2,17.85536,48.19607,476,1,5,306,127,2514,115,32563,551,10,74,416,0,416,7,7
11.2,17.855983,64.494057,90,9,7,77,59,1276,485,4964,668,1,48,2447,1,2447,24,24
36,17.8599,50.96054,20,1,5,112,113,2204,160,6034,589,9,50,550,0,550,7,7
22,17.86302,50.47261,90,6,5,155,124,2527,185,5241,612,9,58,566,1,566,7,7
25.1,17.86331,46.49566,0,1,5,267,139,2659,169,5631,623,11,67,356,1,356,3,3
28.9,17.863319,59.834408,0,9,5,253,86,423,33,7335,579,6,54,1080,1,1080,7,7
44.7,17.86338,52.31366,0,1,5,91,122,2827,100,4841,511,9,58,520,0,520,8,8
56.4,17.86512,63.18653,90,8,7,158,65,1223,175,5189,659,2,46,1980,2,1980,24,24
18.1,17.86852,65.129379,90,9,7,65,60,1825,345,3028,622,0,47,2353,1,2353,24,24
17.8,17.86861,46.53144,60,1,5,237,133,2659,196,5934,621,10,66,404,2,404,3,3
25.2,17.87311,48.82747,1281,6,5,262,119,2388,276,11929,646,8,63,568,1,568,7,7
54.2,17.87434,51.21271,0,1,5,83,123,2781,180,5643,576,8,59,443,0,443,19,19
59.9,17.87451,52.71181,0,1,5,87,119,2707,111,5730,524,8,58,586,1,586,12,5
22.3,17.87536,50.03803,90,1,5,204,126,3098,291,5340,647,8,63,407,1,407,2,2
17.8,17.876,50.8872,20,1,5,101,117,2105,163,6493,597,9,46,567,1,567,5,5
36.1,17.87912,54.37344,0,1,5,110,95,1874,173,5262,672,7,55,785,1,785,24,24
26.3,17.8797,62.6416,0,8,7,141,71,1172,87,6457,706,4,46,2121,3,2121,24,24
13.7,17.88047,51.91658,0,1,5,117,124,2791,117,4847,513,8,54,568,0,568,19,7
59.4,17.88081,52.74771,0,1,5,83,128,2707,102,4992,525,8,60,494,1,494,12,12
34.1,17.882,49.56779,0,1,5,287,121,2578,295,5801,680,8,61,519,2,519,7,7
23.5,17.889332,65.20108,90,9,7,65,60,1825,345,3028,622,0,47,2353,1,2353,24,24
92.8,17.88958,49.78414,0,3,5,208,118,2345,463,5859,731,7,56,604,2,604,7,7
41.7,17.891258,62.985643,0,8,7,175,74,1355,79,5370,654,3,47,1974,3,1974,24,24
46.3,17.89519,40.51208,NA,6,13,318,129,1162,55,8634,505,16,75,400,0,400,19,19
184.8,17.90048,48.13861,476,1,5,333,129,2514,111,5145,546,10,74,395,0,395,21,7
25.5,17.902602,64.364573,90,9,7,78,68,1233,443,5022,653,1,48,2076,2,2076,24,7
76.9,17.90307,50.54207,20,6,5,160,123,2661,193,7124,620,9,55,465,1,465,19,5
129.9,17.90353,51.04789,0,1,5,94,125,2705,170,6151,586,8,56,451,0,451,21,7
44.5,17.9059,48.51786,1281,6,5,278,126,2359,255,6656,600,9,68,455,4,455,19,8
26.3,17.908255,63.347617,90,8,7,117,70,1085,194,5257,638,2,46,2254,3,2254,24,24
49,17.9098,46.45608,0,1,5,267,139,2659,163,5750,610,11,69,448,1,448,3,3
16.6,17.909838,66.291372,153,9,7,71,66,1942,530,3663,602,-1,47,2037,3,2037,7,NA
36.2,17.91003,50.41511,90,1,5,167,125,2896,176,6179,615,9,59,420,1,420,19,19
27.2,17.91311,52.43802,0,1,5,91,118,2501,108,4708,514,9,63,441,0,441,5,5
24.2,17.91667,52.94385,0,1,5,76,118,3749,84,5047,534,8,57,672,1,672,12,12
84.5,17.92237,49.47461,0,3,5,235,125,2147,358,6678,725,8,56,533,4,533,7,7
52.3,17.92688,54.46073,0,1,5,107,94,1954,161,5534,673,7,53,804,1,804,7,7
60.7,17.92924,52.85243,0,1,5,79,118,2931,97,4957,531,8,57,622,0,622,12,12
12.8,17.92947,53.50303,0,1,5,80,116,2086,104,4802,564,8,50,564,1,564,5,5
57.9,17.92988,51.5337,0,1,5,67,116,2822,180,5100,552,8,55,645,1,645,21,21
16.5,17.931255,65.489952,90,9,7,70,65,1746,398,4025,575,0,47,2048,1,2048,7,24
22.8,17.93301,49.70878,0,1,5,210,121,2333,305,5745,698,8,58,551,2,551,7,7
25.9,17.93302,53.0331,0,1,5,71,120,2695,68,5247,533,8,56,611,0,611,12,12
14.5,17.933968,64.181395,90,9,7,79,64,1136,353,4799,618,1,47,2065,2,2065,24,24
30,17.9343,48.00961,476,1,5,309,130,2592,109,5241,532,10,76,310,0,310,7,7
10.6,17.936488,63.600257,90,8,7,97,66,1318,247,4049,628,2,47,2149,1,2149,24,24
35.6,17.93725,50.57581,20,1,5,194,127,2466,160,5328,618,9,59,499,0,499,19,17
20.8,17.93727,52.23797,0,1,5,150,129,3169,89,5052,504,9,61,511,0,511,7,7
17.6,17.93966,53.88177,0,1,5,80,119,2072,135,6118,597,7,55,625,1,625,2,2
12,17.942022,63.472887,90,8,7,226,70,1341,187,4966,617,2,46,2143,2,2143,24,24
50.9,17.94617,53.10447,0,1,5,64,116,2615,67,5586,539,8,53,613,0,613,24,24
20,17.947455,65.834728,0,7,7,73,64,1529,457,3844,564,0,47,2131,1,2131,24,24
79.7,17.94975,48.27969,476,1,5,284,129,2877,171,5281,564,10,68,397,1,397,21,21
27.6,17.95999,53.98883,0,1,5,87,111,1595,152,6296,622,7,52,615,1,615,5,5
59.2,17.9611,51.36958,0,1,5,96,113,2627,191,6184,572,8,55,495,1,495,7,7
152.3,17.96433,51.73256,0,1,5,108,124,3552,132,5101,523,8,59,569,0,569,19,7
18.3,17.968572,64.742835,90,9,7,70,62,1394,352,4405,627,1,48,2223,1,2223,24,24
40.2,17.96891,52.7591,0,1,5,85,113,3232,102,5085,526,8,60,699,0,699,19,19
37.6,17.96947,52.57903,0,1,5,86,130,3110,99,5079,516,9,62,479,0,479,8,8
28.5,17.97285,53.57245,0,1,5,75,114,1827,113,6246,569,8,52,749,1,749,5,5
40.6,17.9753,48.44055,476,1,5,291,128,2824,183,5463,572,9,70,411,1,411,7,7
43.7,17.97915,52.95778,0,1,5,76,118,2695,84,5047,534,8,57,672,1,672,12,12
33.4,17.980792,63.76131,90,9,7,102,63,1181,314,3438,656,1,46,2265,1,2265,24,24
30.4,17.981,51.49427,0,1,5,67,116,2822,180,5100,552,8,55,645,1,645,5,21
51.8,17.98209,46.41449,0,1,5,290,137,2564,144,5827,616,11,69,302,1,302,3,19
16.9,17.98592,53.31865,0,1,5,77,116,1993,94,9481,555,8,55,563,1,563,5,5
21.1,17.98651,50.03031,90,1,5,184,125,3248,278,5583,651,8,64,405,1,405,19,7
63.6,17.98998,53.82426,0,1,5,80,119,2366,135,6118,597,7,55,625,1,625,2,2
16.2,17.99236,50.89723,20,1,5,100,115,2030,172,6895,604,9,45,524,1,524,12,12
19.4,17.99555,52.88441,0,1,5,79,118,3749,97,4957,531,8,57,622,0,622,12,12
12.2,18.00051,46.8659,161,1,5,228,136,2257,154,5935,576,11,74,342,1,342,7,7
14.4,18.00175,48.09512,180,1,5,310,131,2573,114,5742,533,10,76,354,0,354,8,8
37.4,18.00387,49.63151,0,5,5,251,125,2424,287,7177,706,8,58,483,1,483,7,7
49.5,18.00624,48.29367,180,1,5,299,134,2594,179,6315,564,10,68,383,2,383,21,21
13.2,18.011453,59.246742,180,8,5,189,100,345,41,7998,593,6,52,1206,2,1206,7,7
93,18.01799,59.42738,180,8,5,188,92,364,27,6268,545,6,49,1507,1,1507,7,7
29.4,18.01868,51.87111,0,1,5,105,126,3385,120,4683,510,8,58,548,0,548,7,7
31.8,18.01877,48.20235,180,1,5,314,130,2697,136,5526,545,10,74,388,1,388,21,8
1366.4,18.023662,45.995164,487,1,5,308,134,2305,128,5484,637,11,63,446,0,446,8,19
50,18.02398,49.91922,0,3,5,219,115,2562,332,6461,684,8,61,513,2,513,7,7
47.8,18.0329,50.96675,0,1,5,117,121,2504,176,5759,600,8,49,570,1,570,5,5
15.6,18.03517,66.121665,0,9,7,76,65,1964,468,3450,594,-1,46,2255,1,2255,24,24
78.4,18.0409,50.35179,0,1,5,187,125,2692,185,5597,617,9,63,498,0,498,7,7
29,18.04127,64.84826,90,9,7,86,63,2073,291,4177,599,1,48,2506,1,2506,24,24
124.8,18.04154,59.679415,0,9,5,201,87,442,28,6673,557,6,53,1290,1,1290,7,7
13.3,18.04299,40.37288,150,6,13,268,129,1023,30,65535,531,17,75,440,0,440,7,7
25.5,18.04447,48.36322,180,1,5,324,128,2594,154,23756,563,10,70,411,1,411,21,21
14.5,18.04554,45.79448,487,3,5,303,136,1927,92,5716,665,11,66,430,0,430,12,12
20.3,18.047288,59.55237,0,9,5,245,89,425,31,7430,556,6,55,1347,1,1347,7,7
13.5,18.04891,60.31277,0,9,5,193,79,460,25,7803,597,5,51,1676,1,1676,24,24
66.3,18.04963,50.56786,0,6,5,185,123,2228,181,5211,624,9,58,498,1,498,5,5
30.9,18.04993,50.08124,0,1,5,215,126,3332,238,5927,634,8,64,423,1,423,7,7
67.8,18.05439,51.41692,0,1,5,78,119,2603,165,5264,556,8,56,520,0,520,5,5
66,18.05473,51.09167,0,1,5,99,117,2581,177,5530,590,8,56,515,0,515,2,2
40.7,18.05784,54.01856,0,1,5,86,107,1575,149,6309,626,7,53,658,1,658,5,5
11.4,18.05888,50.62157,0,1,5,185,NA,2210,172,7298,620,9,57,498,1,NA,5,5
83.4,18.058934,40.498743,150,6,13,305,129,1229,32,65535,519,17,75,434,0,434,7,7
21.4,18.060036,46.064802,0,1,5,308,134,2079,128,5484,637,11,63,446,0,446,19,19
10.2,18.061367,59.913488,0,9,5,187,81,395,30,7265,602,6,52,1547,1,1547,24,24
17.3,18.06274,65.06533,90,9,7,69,63,1776,348,4066,622,0,47,2465,1,2465,24,24
12.3,18.06276,48.81384,0,3,5,254,124,2177,428,6251,711,8,62,452,9,452,8,8
15.9,18.06786,47.14982,1027,1,5,197,133,1941,166,5400,564,10,69,413,1,413,25,25
18.7,18.06965,45.95544,487,1,5,323,139,2305,113,5895,644,11,67,362,1,362,8,8
37.9,18.06971,40.02534,150,6,13,263,128,984,27,18363,537,17,74,370,0,370,19,19
25.1,18.07126,52.96967,0,1,5,85,122,2559,77,5542,534,8,61,738,0,738,5,5
35.6,18.07295,52.33675,0,1,5,86,128,3071,101,4982,511,9,61,463,0,463,13,13
35,18.08413,48.77623,0,3,5,254,124,2399,428,6251,711,8,62,452,9,452,7,8
89.4,18.085988,63.265796,0,8,7,84,67,1199,242,4881,693,2,44,2363,3,2363,24,24
131.7,18.086502,64.282686,90,9,7,74,66,1454,356,4706,619,1,48,2049,2,2049,24,24
13.5,18.08686,52.57109,0,1,5,82,131,2151,100,5197,519,9,63,433,0,433,19,19
68.7,18.08851,53.22168,20,1,5,73,112,2382,92,5605,556,8,55,653,0,653,5,5
34.4,18.08991,45.91774,487,1,5,291,140,2240,136,5735,635,11,68,364,1,364,8,19
19,18.09072,54.5043,0,1,5,101,112,1933,162,5684,676,7,55,715,1,715,7,7
35.2,18.0927,50.98059,0,1,5,120,125,2566,182,5634,602,8,53,492,0,492,5,7
11.2,18.09343,65.882285,NA,7,7,65,66,1803,473,3365,578,-1,47,2292,1,2292,24,24
11.7,18.093884,40.405115,150,6,13,270,128,1039,39,30154,551,17,76,400,0,400,7,19
48.1,18.09551,51.32363,0,1,5,66,122,2946,160,5341,565,8,56,564,1,564,5,5
24.6,18.0962,50.67315,0,1,5,129,118,2307,187,6200,621,9,51,546,1,546,5,12
49.3,18.09774,54.53999,0,1,5,115,103,2053,102,6125,661,7,57,732,1,732,7,7
24,18.09881,51.66684,0,1,5,97,125,2796,120,5198,516,9,58,482,1,482,7,5
23.8,18.09923,46.47831,0,1,5,276,133,2886,153,5273,595,11,71,473,1,473,8,6
11.1,18.101322,64.045789,90,9,7,79,67,1166,366,4758,629,1,48,2107,1,2107,24,24
39.2,18.10428,40.11333,150,6,13,255,127,700,78,28719,560,17,74,401,0,401,19,19
16,18.10481,45.84419,487,1,5,305,138,2021,95,5426,640,11,67,353,0,353,25,25
11.115725,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
19.68375,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
11.5369,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
6.632975,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
9.187875,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
7.66145,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
44.61135,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
11.4497,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
18.45715,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
9.3234,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
16.603425,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
48.55615,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
10.519125,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
11.876175,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
18.9503,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
16.77615,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
41.699475,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
24.32135,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
20.2426,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
16.160025,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
13.5878,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
9.702625,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
25.04525,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
58.45485,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
26.42035,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
52.33675,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
23.145825,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
30.9679,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
21.510925,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
28.859375,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
20.1669,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
29.09605,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
27.94945,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
32.70265,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
26.99355,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
29.9076,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
20.852,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
27.3528,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
28.818725,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
19.0839,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
27.76755,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
15.8112,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
27.79855,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
26.9629,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
27.1761,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
34.5451,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
36.413,18.105833,51.24778,0,1,5,86,118,2647,167,6680,575,8,54,615,0,615,5,5
14.3,18.10821,46.38779,0,1,5,295,138,2586,132,43773,596,11,71,312,0,312,8,8
22.8,18.11097,51.73821,0,1,5,97,125,2420,120,5198,516,9,58,482,1,482,8,5
25.3,18.11296,60.12798,0,9,5,159,88,512,21,7635,613,6,50,1240,1,1240,13,13
35.6,18.11504,53.9967,0,1,5,85,108,2169,144,5160,629,7,55,768,1,768,2,7
39.8,18.11677,52.73146,0,1,5,91,125,2416,82,4962,521,8,63,552,0,552,8,8
34.5,18.11801,40.22129,150,6,13,269,131,834,57,8009,559,17,75,358,0,358,19,19
24.6,18.118312,60.00088,0,9,5,192,85,442,24,7067,610,6,52,1447,1,1447,24,24
67.2,18.11848,52.09914,0,1,5,107,125,2950,93,5230,506,9,57,585,0,585,8,8
33.6,18.121033,63.826827,90,8,7,107,66,1023,357,5012,665,1,46,2039,2,2039,24,24
36,18.12362,46.31332,0,1,5,273,136,2195,150,5349,605,11,68,366,2,366,8,8
20.3,18.12827,59.29421,180,52,52,208,NA,416,27,7017,564,6,52,1063,1,NA,12,24
51.1,18.13051,50.86951,0,1,5,110,122,2408,187,7232,612,8,53,542,1,542,19,19
71.1,18.13062,51.19475,0,1,5,86,124,2634,175,5698,585,8,57,480,1,480,7,7
44.6,18.13166,48.89923,0,6,5,259,125,2195,346,6767,692,8,63,481,7,481,7,7
37.9,18.13167,53.29078,20,1,5,88,118,2940,90,4945,563,8,58,619,0,619,19,13
17.6,18.132302,66.007773,0,7,7,73,67,2005,465,3221,589,-1,47,2295,1,2295,24,7
45.8,18.13362,51.05001,0,1,5,95,125,2764,183,5461,594,8,58,457,1,457,2,2
14,18.13892,47.43394,1027,1,5,190,126,2583,221,5697,555,10,70,452,1,452,3,3
123.2,18.14023,50.43509,0,1,5,173,123,2455,211,65535,637,8,58,546,1,546,7,7
45.6,18.14134,52.22406,0,1,5,90,131,2469,87,5951,505,9,59,622,0,622,19,19
34.5,18.14588,40.25528,150,6,13,275,128,834,46,9544,557,17,76,408,0,408,19,19
54.6,18.14719,51.93453,0,1,5,88,120,3230,116,5054,511,8,55,632,0,632,13,13
23.2,18.14825,48.50026,0,1,5,274,126,2807,179,5576,579,9,67,421,1,421,21,7
37.9,18.14954,51.30191,0,1,5,66,122,2946,160,5341,565,8,56,564,1,564,5,5
67.1,18.15207,60.28873,0,9,5,166,87,485,11,8017,587,6,52,1315,0,1315,24,7
52.9,18.1529,50.18114,0,1,5,232,124,3187,232,5889,631,8,64,508,1,508,19,19
26.1,18.15457,54.82544,0,60,60,166,113,1523,13,57577,626,8,60,619,0,619,NA,NA
64.6,18.15595,47.03464,1027,1,5,273,138,1848,149,51966,558,11,74,298,1,298,6,6
27.7,18.16003,49.56609,0,3,5,228,123,2147,465,6604,803,7,55,622,6,622,7,7
20.6,18.16158,52.49371,0,1,5,82,124,2356,104,5575,519,9,61,659,1,659,19,12
29.1,18.16706,48.28186,180,1,5,242,NA,2954,148,22272,559,10,69,365,1,NA,21,21
63,18.16844,50.27031,0,1,5,205,128,2748,204,5455,623,8,63,424,1,424,19,19
70.5,18.17329,54.13742,0,1,5,109,110,2431,179,5524,653,7,57,667,1,667,7,7
41.6,18.174333,63.15221,0,8,7,91,66,1057,243,5014,731,2,45,2370,2,2370,24,24
27.6,18.17475,46.81613,161,1,5,225,137,2715,132,5205,568,11,75,321,1,321,8,8
23.3,18.17578,48.33547,180,3,5,292,130,2661,245,6388,597,9,69,432,5,432,19,19
33.7,18.178484,64.314248,90,8,7,85,64,1354,425,3721,654,1,48,2356,1,2356,24,24
22.4,18.18,48.02772,180,1,5,313,133,2585,113,5580,528,10,75,373,0,373,21,21
43.6,18.18512,48.22628,180,1,5,276,134,2954,136,5555,549,10,72,381,1,381,21,21
62.7,18.18737,50.05201,0,1,5,235,127,3139,199,11180,625,9,64,464,0,464,7,12
93.8,18.19016,49.90734,0,1,5,207,126,2621,236,5586,666,8,58,524,1,524,7,7
46.2,18.19107,52.65564,0,1,5,103,130,2878,87,5127,518,8,66,582,0,582,7,8
42.1,18.19316,50.08785,0,1,5,235,127,3139,199,11180,625,9,64,464,0,464,7,12
32,18.19635,50.7564,0,1,5,100,124,2435,215,7315,629,8,53,450,1,450,12,24
31.6,18.19655,51.54953,0,1,5,77,122,2522,138,5742,541,8,55,633,0,633,8,5
21.3,18.19811,64.94944,90,9,7,69,62,1994,318,4135,599,1,46,2637,2,2637,24,24
39,18.205,54.29796,0,1,5,119,99,1427,206,4812,678,7,55,679,1,679,7,7
30.9,18.20509,53.35816,20,1,5,84,123,3006,95,4912,569,8,59,619,0,619,19,2
22,18.21725,48.42282,180,9,5,242,124,1926,359,6408,649,8,64,495,5,495,3,3
12.3,18.21828,40.08562,150,6,13,262,130,972,88,8849,580,17,75,341,0,341,7,7
20.1,18.21936,60.26672,0,7,5,189,79,546,11,7576,610,6,51,1760,0,1760,13,13
92.7,18.21975,48.60346,0,1,5,289,123,3094,206,5355,603,9,66,436,1,436,19,19
29.9,18.220975,63.748862,90,9,7,101,67,1163,302,4505,653,2,46,2094,2,2094,24,24
11.4,18.22234,48.78406,0,5,5,246,108,2855,332,5751,682,8,61,562,2,562,21,7
16.8,18.226662,64.62073,90,9,7,69,59,1861,337,4667,615,1,49,2392,1,2392,24,24
28.2,18.22754,47.98799,296,1,5,311,132,2585,119,5306,529,10,75,331,0,331,8,8
21.4,18.22957,51.58541,0,1,5,84,122,2522,130,4979,531,8,55,475,0,475,5,7
33.9,18.229712,63.494198,0,9,7,133,72,1210,137,5118,619,2,46,2542,3,2542,24,24
52.8,18.23067,51.91064,0,1,5,81,129,3020,125,5007,515,8,55,581,0,581,5,8
66,18.23213,40.19365,150,6,13,315,130,794,78,7131,586,17,75,370,0,370,7,7
15.1,18.23949,49.54222,0,1,5,240,124,2055,463,8482,822,7,55,695,3,695,7,7
93.3,18.24119,52.12677,0,1,5,83,122,2639,101,5254,512,9,56,610,0,610,5,5
19.9,18.24555,49.7406,0,3,5,218,124,2432,266,6079,706,8,61,557,2,557,12,12
60.7,18.24665,65.11063,90,8,7,62,64,1387,323,4032,605,1,46,2293,1,2293,7,24
11,18.24834,40.31945,150,6,13,248,126,1138,43,7949,581,17,75,424,0,424,19,7
32.1,18.25071,47.29885,1027,1,5,221,134,2302,210,6280,557,10,72,381,2,381,6,6
11.6,18.25171,49.61361,0,5,5,257,125,2140,345,6352,755,8,59,545,3,545,2,2
27,18.25287,46.81015,161,1,5,256,136,2581,139,5722,564,11,76,346,1,346,8,8
44.8,18.25294,50.7523,0,1,5,100,124,2590,215,7315,629,8,53,450,1,450,24,24
43.4,18.25888,51.74598,0,1,5,92,130,3044,124,4862,518,8,59,561,0,561,7,7
12.6,18.26008,46.01324,0,1,5,286,125,2222,152,65535,617,11,65,472,1,472,7,7
95.4,18.26232,40.06377,150,5,13,248,129,1080,115,32248,576,16,75,398,1,398,7,7
45.9,18.26955,53.53452,0,1,5,78,105,3232,106,6483,583,8,50,745,1,745,5,5
25.2,18.27109,50.53413,0,1,5,132,121,2395,222,6270,638,8,57,539,1,539,7,7
18.1,18.27198,51.81737,0,1,5,85,124,2562,130,5465,523,8,56,594,1,594,8,7
12.2,18.273227,64.636528,90,9,7,64,64,1795,327,4937,617,1,48,2116,2,2116,24,24
42.5,18.27547,51.03994,0,3,5,138,126,3004,208,6368,606,8,57,385,1,385,7,7
23.4,18.27641,51.36505,0,1,5,73,116,2468,172,6389,573,8,57,517,0,517,7,12
35.9,18.2774,50.56983,0,6,5,146,110,2345,227,47464,639,8,59,617,1,617,7,2
21.1,18.27864,45.95735,487,1,5,317,137,2222,148,5832,617,11,70,349,1,349,7,19
