gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
92081665	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Juchitepec, Juchitepec, Mexico State. Chalco-Amecameca region.		PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2	19.1	-98.88333			2470.0								5290051	5290049	OCCURRENCE	USA020	USA020	1246860				CC_BY_4_0					2023-05-30T03:54:22.446Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID
92081664	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Temamatla, Temamatla, Mexico State. Chalco-Amecameca region.		PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2	19.18333	-98.88333			2250.0								5290051	5290049	OCCURRENCE	USA020	USA020	1246859				CC_BY_4_0					2023-05-30T03:54:35.929Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID
92081663	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Miraflores,Chalco, Mexico State. Chalco-Amecameca region.		PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2	19.21667	-98.8			2280.0								5290051	5290049	OCCURRENCE	USA020	USA020	1246858				CC_BY_4_0					2023-05-30T03:54:36.345Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID
92081639	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Nabogame.		PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2	26.23333	-106.95			2074.0								5290051	5290049	OCCURRENCE	USA020	USA020	1199870				CC_BY_4_0					2023-05-30T03:54:30.105Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID
92081613	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX			PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1140196				CC_BY_4_0					2023-05-30T03:54:22.135Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081610	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1123875				CC_BY_4_0					2023-05-30T03:54:22.446Z		BASIS_OF_RECORD_INVALID
92081609	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1123874				CC_BY_4_0					2023-05-30T03:54:36.345Z		BASIS_OF_RECORD_INVALID
92081608	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1123873				CC_BY_4_0					2023-05-30T03:54:36.220Z		BASIS_OF_RECORD_INVALID
92081607	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1123872				CC_BY_4_0					2023-05-30T03:54:36.229Z		BASIS_OF_RECORD_INVALID
92081606	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX			PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1121974				CC_BY_4_0					2023-05-30T03:54:36.244Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081605	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX			PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1120883				CC_BY_4_0					2023-05-30T03:54:30.215Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081604	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX			PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1120882				CC_BY_4_0					2023-05-30T03:54:30.283Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081572	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	1.5 km west of Amecameca, along road to Ayapango.		PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2	19.15	-98.78333			2500.0								5290051	5290049	OCCURRENCE	USA020	USA020	1087291				CC_BY_4_0					2023-05-30T03:54:30.579Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID
92081571	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	2nd Salix tree, north side of road, next to big Taxodium grove, across irrigation canal, ~300 m west of bridge on gravel road to Mexico City (crossing bed of Lago Texcoco), about 1.8 km west-southwest of Texcoco, N.V. Acece, Diente de Mula.		PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2	19.46667	-98.91667			2300.0								5290051	5290049	OCCURRENCE	USA020	USA020	1087290				CC_BY_4_0					2023-05-30T03:54:30.614Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID
92081562	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX			PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1087236				CC_BY_4_0					2023-05-30T03:54:36.229Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081561	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX			PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1087235				CC_BY_4_0					2023-05-30T03:54:36.244Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081560	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX			PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2					1850.0								5290051	5290049	OCCURRENCE	USA020	USA020	1087234				CC_BY_4_0					2023-05-30T03:54:30.215Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081559	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX			PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1087233				CC_BY_4_0					2023-05-30T03:54:30.016Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081558	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX			PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1087231				CC_BY_4_0					2023-05-30T03:54:30.105Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081557	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Chalco, Fabrica San Jose.		PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1087230				CC_BY_4_0					2023-05-30T03:54:29.790Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081556	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Fabrica San Jose.		PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1087229				CC_BY_4_0					2023-05-30T03:54:30.402Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081555	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Cremeria.		PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2					2250.0								5290051	5290049	OCCURRENCE	USA020	USA020	1087228				CC_BY_4_0					2023-05-30T03:54:30.589Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081554	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Los Reyes.		PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2					2200.0								5290051	5290049	OCCURRENCE	USA020	USA020	1087225				CC_BY_4_0					2023-05-30T03:54:30.579Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081553	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Tpala, 5 miles south of Chalco Cnemeria.		PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2					2280.0								5290051	5290049	OCCURRENCE	USA020	USA020	1087224				CC_BY_4_0					2023-05-30T03:54:30.614Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081286	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067647				CC_BY_4_0					2023-05-30T03:54:35.927Z		BASIS_OF_RECORD_INVALID
92081284	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067645				CC_BY_4_0					2023-05-30T03:54:36.219Z		BASIS_OF_RECORD_INVALID
92081282	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067642				CC_BY_4_0					2023-05-30T03:54:36.244Z		BASIS_OF_RECORD_INVALID
92081280	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067639				CC_BY_4_0					2023-05-30T03:54:30.282Z		BASIS_OF_RECORD_INVALID
92081278	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067636				CC_BY_4_0					2023-05-30T03:54:29.789Z		BASIS_OF_RECORD_INVALID
92081277	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067633				CC_BY_4_0					2023-05-30T03:54:30.401Z		BASIS_OF_RECORD_INVALID
92081275	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067629				CC_BY_4_0					2023-05-30T03:54:30.578Z		BASIS_OF_RECORD_INVALID
92081274	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067626				CC_BY_4_0					2023-05-30T03:54:30.612Z		BASIS_OF_RECORD_INVALID
92081272	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067623				CC_BY_4_0					2023-05-30T03:54:22.382Z		BASIS_OF_RECORD_INVALID
92081270	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067618				CC_BY_4_0					2023-05-30T03:54:22.445Z		BASIS_OF_RECORD_INVALID
92081269	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067615				CC_BY_4_0					2023-05-30T03:54:22.445Z		BASIS_OF_RECORD_INVALID
92081267	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067612				CC_BY_4_0					2023-05-30T03:54:36.344Z		BASIS_OF_RECORD_INVALID
92081264	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067609				CC_BY_4_0					2023-05-30T03:54:36.244Z		BASIS_OF_RECORD_INVALID
92081263	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067606				CC_BY_4_0					2023-05-30T03:54:30.212Z		BASIS_OF_RECORD_INVALID
92081261	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067603				CC_BY_4_0					2023-05-30T03:54:30.015Z		BASIS_OF_RECORD_INVALID
92081259	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana					PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1067600				CC_BY_4_0					2023-05-30T03:54:30.401Z		BASIS_OF_RECORD_INVALID
92081226	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX			PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1042246				CC_BY_4_0					2023-05-30T03:54:30.282Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
92081211	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Nabogame (3 hours from Santa Rosalia by horse 6 hours from Guadalupe V Calvo).		PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2	26.23333	-106.95											5290051	5290049	OCCURRENCE	USA020	USA020	1034948				CC_BY_4_0					2023-05-30T03:54:36.219Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID
92081201	85802736-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX	Los Palmar, Jalisco		PRESENT		83e105d0-1e21-11de-85d0-fe7fa1df8ee2													5290051	5290049	OCCURRENCE	USA020	USA020	1023064				CC_BY_4_0					2023-05-30T03:54:30.612Z		CONTINENT_DERIVED_FROM_COUNTRY;BASIS_OF_RECORD_INVALID
912398434	cd6e21c8-9e8a-493a-8a76-fbf7862069e5	http://specimens.kew.org/herbarium/K000476402	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays L. subsp. mexicana (Schrad.) H.H. Iltis	L.	MX	Plaza de Gallos		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862	18.85	-100.24			950.0				1932-09-17T00:00:00	17	9	1932	5290051	5290049	PRESERVED_SPECIMEN	K	Herbarium	K000476402	1758			CC_BY_4_0		Hinton, G.B.			2023-04-18T13:15:34.676Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
735615054	dfcb0ee8-614f-11e2-897a-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays L. ssp. mexicana (Schrad.) H.H.Iltis					PRESENT		021121c0-f040-11d8-b22f-b8a03c50a862													5290051	5290049	LIVING_SPECIMEN	BONN	Botanical Garden Bonn	790720				CC_BY_4_0					2023-01-25T00:10:36.134Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
727753563	5325ba61-44e7-4d92-ac11-868b3294b3bb	4c2d6b0d-0e7e-11e3-bd43-2dbe30b5fdd2	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays mexicana		US	Iowa Point	Kansas	PRESENT		9bcba4e4-a10d-4484-9c5e-36a059a0c9cd									1913-08-19T00:00:00	19	8	1913	5290051	5290049	PRESERVED_SPECIMEN	KSTC	Plants	17109	128	Agrelius, Frank		CC0_1_0		Agrelius, Frank			2023-01-24T17:06:18.164Z		INSTITUTION_COLLECTION_MISMATCH
699265807	5288946d-5fcf-4b53-8fd3-74f4cc6b53fc		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays ssp. mexicana (Schrad.) H.H. Iltis		US	University of Connecticut Ecology and Evolutionary Biology Greenhouses	Connecticut	PRESENT		1ef55060-54da-11dd-9d47-b8a03c50a862	41.81027	-72.25583	1.0						1991-04-01T00:00:00		4	1991	5290051	5290049	PRESERVED_SPECIMEN	UConn	CONN	CONN00147532				CC_BY_4_0		Mehrhoff, Leslie John; Dubos, Robert E.;			2023-05-29T15:11:32.249Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_NONE
699265806	5288946d-5fcf-4b53-8fd3-74f4cc6b53fc		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays ssp. mexicana (Schrad.) H.H. Iltis		US	University of Connecticut Ecology and Evolutionary Biology Greenhouses	Connecticut	PRESENT		1ef55060-54da-11dd-9d47-b8a03c50a862	41.81027	-72.25583	1.0						1991-04-01T00:00:00		4	1991	5290051	5290049	PRESERVED_SPECIMEN	UConn	CONN	CONN00147531				CC_BY_4_0		Mehrhoff, Leslie John; Dubos, Robert E.;			2023-05-29T15:11:32.531Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_NONE
437603513	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p03347756	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays L. subsp. mexicana (Schrad.) Iltis	(Schrad.) Iltis				PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													5290051	5290049	PRESERVED_SPECIMEN	MNHN	P	P03347756				CC_BY_4_0					2023-05-31T17:24:25.013Z	StillImage	
4094255312	d8cd16ba-bb74-4420-821e-083f2bac17c2	AY513920	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana		MX			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													5290051	5290049	PRESERVED_SPECIMEN			PI566677 (USDA/NCRPIS)				CC_BY_4_0					2023-04-29T12:31:33.121Z		CONTINENT_DERIVED_FROM_COUNTRY
